oracle_ordered_ladder_available,oracle_ordered_ladder_valid,oracle_bracketed_by_L5_L6,oracle_inside_L4_L7,oracle_ordered_ladder_median_abs_error,oracle_ordered_ladder_mean_abs_error,oracle_ordered_ladder_pct_within_3,oracle_ordered_ladder_pct_within_5,oracle_ordered_ladder_total_width,oracle_ordered_ladder_mean_rank,L4_oracle_mode,L4_cluster_mid,L4_cluster_min,L4_cluster_max,L4_cluster_width,L4_actual,L4_abs_error,L4_within_3,L4_within_5,L4_candidate_keys,L5_oracle_mode,L5_cluster_mid,L5_cluster_min,L5_cluster_max,L5_cluster_width,L5_actual,L5_abs_error,L5_within_3,L5_within_5,L5_candidate_keys,L6_oracle_mode,L6_cluster_mid,L6_cluster_min,L6_cluster_max,L6_cluster_width,L6_actual,L6_abs_error,L6_within_3,L6_within_5,L6_candidate_keys,L7_oracle_mode,L7_cluster_mid,L7_cluster_min,L7_cluster_max,L7_cluster_width,L7_actual,L7_abs_error,L7_within_3,L7_within_5,L7_candidate_keys,level_date,prev_date,range_bucket,close_position_bucket,rows_bucket,live_reference_price,live_reference_source,live_channel_state,live_channel_norm
True,True,False,False,36.37,36.135008,0.0,0.0,0.0,1.0,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,4307.45,4307.45,4307.45,0.0,4270.12,37.33,0.0,0.0,green_box_midline::green_mid_3,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,4275.05,4275.05,4275.05,0.0,4239.31,35.74,0.0,0.0,green_box_edge::green_edge_2,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,4242.65,4242.65,4242.65,0.0,4205.65,37.0,0.0,0.0,green_box_midline::green_mid_2,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,4211.850033,4211.850033,4211.850033,0.0,4177.38,34.470033,0.0,0.0,prior_range_fraction::prev_range_0.666667,2025-11-14,2025-11-13,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_EXTENDED_11_PLUS,4171.26,PREV_CLOSE_PROXY,,NEUTRAL
True,True,False,False,107.04857,110.474285,0.0,0.0,0.0,1.0,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,4241.27,4241.27,4241.27,0.0,4111.02,130.25,0.0,0.0,green_box_edge::green_edge_2,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,4188.8975,4188.8975,4188.8975,0.0,4076.11,112.7875,0.0,0.0,prior_range_fraction::prev_range_0.875,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,4142.89964,4142.89964,4142.89964,0.0,4041.59,101.30964,0.0,0.0,prior_range_fraction::prev_range_0.618,MODE_C_BALANCED,4106.78,4106.78,4106.78,0.0,4009.23,97.55,0.0,0.0,red_box_edge::red_edge_1,2025-11-17,2025-11-14,RANGE_WIDE_120_220,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4085.1,PREV_CLOSE_PROXY,,NEUTRAL
True,True,True,True,3.34375,4.849062,50.0,75.0,0.0,1.0,MODE_C_BALANCED,4104.2725,4104.2725,4104.2725,0.0,4104.67,0.3975,1.0,1.0,green_box_midline::green_mid_2,MODE_C_BALANCED,4071.835,4071.835,4071.835,0.0,4069.43,2.405,1.0,1.0,green_box_edge::green_edge_1,MODE_C_BALANCED,4031.8975,4031.8975,4031.8975,0.0,4036.18,4.2825,0.0,1.0,prior_range_fraction::prev_range_0.25,MODE_D_NEAREST_VALID_LADDER,3993.17875,3993.17875,3993.17875,0.0,4005.49,12.31125,0.0,0.0,red_box_quarter::red_box_2_75pct,2025-11-18,2025-11-17,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,4045.52,PREV_CLOSE_PROXY,,NEUTRAL
True,True,True,True,4.805,5.35619,50.0,50.0,0.0,1.5,MODE_D_NEAREST_VALID_LADDER,4112.4,4112.4,4112.4,0.0,4105.38,7.02,0.0,0.0,green_box_edge::green_edge_2,MODE_C_BALANCED,4068.11,4068.11,4068.11,0.0,4070.7,2.59,1.0,1.0,red_box_quarter::red_box_1_25pct,MODE_C_BALANCED,4030.29024,4030.29024,4030.29024,0.0,4040.63,10.33976,0.0,0.0,prior_range_fraction::prev_range_0.382,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,4009.785,4008.62,4010.95,2.33,4008.31,1.475,1.0,1.0,prior_range_fraction::prev_range_0.125 | red_box_quarter::red_box_2_25pct,2025-11-19,2025-11-18,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,4067.3,PREV_CLOSE_PROXY,,NEUTRAL
True,True,False,True,3.3375,3.452495,50.0,50.0,0.0,1.0,MODE_C_BALANCED,4103.33252,4103.33252,4103.33252,0.0,4109.29,5.95748,0.0,0.0,prior_range_fraction::prev_range_0.618,MODE_D_NEAREST_VALID_LADDER,4069.0525,4069.0525,4069.0525,0.0,4074.15,5.0975,0.0,0.0,green_box_quarter::green_box_1_25pct,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,4039.0525,4039.0525,4039.0525,0.0,4040.63,1.5775,1.0,1.0,red_box_quarter::red_box_2_75pct,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,4012.2675,4012.2675,4012.2675,0.0,4011.09,1.1775,1.0,1.0,red_box_quarter::red_box_3_25pct,2025-11-20,2025-11-19,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_SPARSE_1_8,4077.81,PREV_CLOSE_PROXY,,NEUTRAL
True,True,False,True,4.65125,4.681875,25.0,50.0,0.0,2.5,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,4114.945,4114.945,4114.945,0.0,4109.29,5.655,0.0,0.0,green_box_midline::green_mid_2,MODE_C_BALANCED,4072.2825,4072.2825,4072.2825,0.0,4075.93,3.6475,0.0,1.0,red_box_quarter::red_box_1_75pct,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,4034.295,4034.295,4034.295,0.0,4043.38,9.085,0.0,0.0,red_box_midline::red_mid_2,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,4008.97,4008.97,4008.97,0.0,4008.63,0.34,1.0,1.0,red_box_edge::red_edge_2,2025-11-21,2025-11-20,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,4077.2,PREV_CLOSE_PROXY,,NEUTRAL
True,True,True,True,3.846875,4.673125,50.0,75.0,0.0,1.5,MODE_C_BALANCED,4102.42875,4101.05,4103.8075,2.7575,4112.0,9.57125,0.0,0.0,prior_hlc::previous_high | green_box_midline::green_mid_2,MODE_C_BALANCED,4076.565,4076.565,4076.565,0.0,4079.5,2.935,1.0,1.0,green_box_edge::green_edge_1,MODE_C_BALANCED,4045.5725,4041.8225,4049.3225,7.5,4047.0,1.4275,1.0,1.0,prior_range_fraction::prev_range_0.25 | red_box_edge::red_edge_1 | green_box_midline::green_mid_1,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,4005.70125,4005.70125,4005.70125,0.0,4010.46,4.75875,0.0,1.0,red_box_quarter::red_box_2_75pct,2025-11-24,2025-11-21,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,4065.26,PREV_CLOSE_PROXY,,NEUTRAL
True,True,False,True,5.314792,5.219908,25.0,50.0,0.0,2.25,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,4153.65375,4153.65375,4153.65375,0.0,4143.47,10.18375,0.0,0.0,green_box_quarter::green_box_2_75pct,MODE_C_BALANCED,4104.896667,4104.896667,4104.896667,0.0,4108.27,3.373333,0.0,1.0,prior_hlc::previous_pivot_hlc3,MODE_C_BALANCED,4078.2763,4078.2763,4078.2763,0.0,4078.21,0.0663,1.0,1.0,prior_range_fraction::prev_range_0.382,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,4052.66625,4052.66625,4052.66625,0.0,4045.41,7.25625,0.0,0.0,prior_range_fraction::prev_range_0.125,2025-11-25,2025-11-24,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,4134.62,PREV_CLOSE_PROXY,,NEUTRAL
True,True,False,True,16.091675,16.614587,25.0,25.0,0.0,1.0,MODE_C_BALANCED,4149.365,4149.365,4149.365,0.0,4181.28,31.915,0.0,0.0,red_box_quarter::red_box_1_25pct,MODE_D_NEAREST_VALID_LADDER,4126.22665,4126.22665,4126.22665,0.0,4146.58,20.35335,0.0,0.0,prior_range_fraction::prev_range_0.333333,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,4099.59,4099.59,4099.59,0.0,4111.42,11.83,0.0,0.0,red_box_midline::red_mid_2,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,4079.68,4079.68,4079.68,0.0,4082.04,2.36,1.0,1.0,red_box_edge::red_edge_2,2025-11-26,2025-11-25,RANGE_COMPRESSED_0_60,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,4130.64,PREV_CLOSE_PROXY,,NEUTRAL
True,True,False,False,12.822604,13.874896,0.0,25.0,0.0,1.0,MODE_C_BALANCED,4156.552292,4155.663333,4157.44125,1.777917,4172.25,15.697708,0.0,0.0,prior_hlc::previous_pivot_hlc3 | green_box_quarter::green_box_1_75pct,MODE_C_BALANCED,4139.885625,4139.03375,4140.7375,1.70375,4143.1,3.214375,0.0,1.0,green_box_quarter::green_box_1_25pct | prior_range_fraction::prev_range_0.25,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,4118.2375,4118.2375,4118.2375,0.0,4108.29,9.9475,0.0,0.0,red_box_midline::red_mid_2,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,4099.83,4099.83,4099.83,0.0,4073.19,26.64,0.0,0.0,red_box_edge::red_edge_2,2025-11-27,2025-11-26,RANGE_COMPRESSED_0_60,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,4163.7,PREV_CLOSE_PROXY,,NEUTRAL
True,True,False,True,14.055829,17.494789,0.0,0.0,0.0,1.5,MODE_C_BALANCED,4161.7525,4161.7525,4161.7525,0.0,4169.5,7.7475,0.0,0.0,red_box_quarter::red_box_1_25pct,MODE_D_NEAREST_VALID_LADDER,4151.386658,4151.386658,4151.386658,0.0,4139.9,11.486658,0.0,0.0,prior_range_fraction::prev_range_0.333333,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,4126.715,4126.715,4126.715,0.0,4110.09,16.625,0.0,0.0,red_box_midline::red_mid_2,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,4112.7,4112.7,4112.7,0.0,4078.58,34.12,0.0,0.0,red_box_edge::red_edge_2,2025-11-28,2025-11-27,RANGE_COMPRESSED_0_60,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,4157.37,PREV_CLOSE_PROXY,,NEUTRAL
True,True,False,True,5.1425,4.589375,25.0,50.0,0.0,1.5,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,4244.0675,4244.0675,4244.0675,0.0,4237.83,6.2375,0.0,0.0,green_box_quarter::green_box_2_75pct,MODE_C_BALANCED,4215.9425,4214.0675,4217.8175,3.75,4209.18,6.7625,0.0,0.0,red_box_quarter::red_box_1_25pct | prior_range_fraction::prev_range_0.875,MODE_C_BALANCED,4192.8175,4192.8175,4192.8175,0.0,4188.77,4.0475,0.0,1.0,green_box_quarter::green_box_1_75pct,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,4163.13,4162.8175,4163.4425,0.625,4164.44,1.31,1.0,1.0,red_box_quarter::red_box_2_25pct | prior_range_fraction::prev_range_0.125,2025-12-01,2025-11-28,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,4219.51,PREV_CLOSE_PROXY,,NEUTRAL
True,True,False,True,12.12808,12.59154,25.0,25.0,0.0,1.0,MODE_C_BALANCED,4241.97616,4241.97616,4241.97616,0.0,4229.6,12.37616,0.0,0.0,prior_range_fraction::prev_range_0.618,MODE_A_LIVE_PROXIMITY_HEAVY,4208.86,4208.86,4208.86,0.0,4209.81,0.95,1.0,1.0,red_box_quarter::red_box_2_25pct,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,4175.44,4175.44,4175.44,0.0,4187.32,11.88,0.0,0.0,red_box_edge::red_edge_2,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,4142.02,4142.02,4142.02,0.0,4167.18,25.16,0.0,0.0,red_box_quarter::red_box_3_75pct,2025-12-02,2025-12-01,RANGE_COMPRESSED_0_60,CLOSE_POS_MIDDLE_THIRD,ROWS_SPARSE_1_8,4232.12,PREV_CLOSE_PROXY,,NEUTRAL
True,True,True,True,4.03,4.32375,25.0,75.0,0.0,1.0,MODE_E_SPACING_PRESERVATION,4238.185,4235.98,4240.39,4.41,4233.23,4.955,0.0,1.0,prior_hlc::previous_high | green_box_midline::green_mid_2,MODE_C_BALANCED,4216.345,4214.8,4217.89,3.09,4213.24,3.105,0.0,1.0,green_box_edge::green_edge_1 | prior_range_fraction::prev_range_0.75,MODE_C_BALANCED,4185.46,4181.71,4189.21,7.5,4192.7,7.24,0.0,0.0,prior_range_fraction::prev_range_0.25 | red_box_edge::red_edge_1 | green_box_midline::green_mid_1,MODE_C_BALANCED,4172.005,4172.005,4172.005,0.0,4170.01,1.995,1.0,1.0,red_box_quarter::red_box_2_25pct,2025-12-03,2025-12-02,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,4205.64,PREV_CLOSE_PROXY,,NEUTRAL
True,True,False,True,5.845,7.57625,25.0,25.0,0.0,1.0,MODE_C_BALANCED,4223.465,4223.465,4223.465,0.0,4205.73,17.735,0.0,0.0,green_box_quarter::green_box_1_75pct,MODE_A_LIVE_PROXIMITY_HEAVY,4193.465,4193.465,4193.465,0.0,4188.05,5.415,0.0,0.0,red_box_quarter::red_box_2_25pct,MODE_D_NEAREST_VALID_LADDER,4174.195,4174.195,4174.195,0.0,4167.92,6.275,0.0,0.0,red_box_quarter::red_box_2_75pct,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,4145.29,4145.29,4145.29,0.0,4144.41,0.88,1.0,1.0,red_box_midline::red_mid_3,2025-12-04,2025-12-03,RANGE_COMPRESSED_0_60,CLOSE_POS_LOWER_THIRD,ROWS_SPARSE_1_8,4202.98,PREV_CLOSE_PROXY,,NEUTRAL
True,True,False,False,1.909063,1.929792,75.0,100.0,0.0,1.0,MODE_C_BALANCED,4202.011459,4201.056667,4202.96625,1.909583,4205.56,3.548542,0.0,1.0,prior_hlc::previous_pivot_hlc3 | green_box_quarter::green_box_1_75pct,MODE_C_BALANCED,4185.268125,4184.36875,4186.1675,1.79875,4183.25,2.018125,1.0,1.0,green_box_quarter::green_box_1_25pct | prior_range_fraction::prev_range_0.25,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,4163.6675,4163.6675,4163.6675,0.0,4164.02,0.3525,1.0,1.0,red_box_midline::red_mid_2,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,4145.07,4145.07,4145.07,0.0,4143.27,1.8,1.0,1.0,red_box_edge::red_edge_2,2025-12-05,2025-12-04,RANGE_COMPRESSED_0_60,CLOSE_POS_UPPER_THIRD,ROWS_SPARSE_1_8,4208.64,PREV_CLOSE_PROXY,,NEUTRAL
True,True,True,True,11.804063,13.283719,0.0,0.0,0.0,1.25,MODE_C_BALANCED,4233.6205,4233.6205,4233.6205,0.0,4209.43,24.1905,0.0,0.0,prior_range_fraction::prev_range_0.618,MODE_C_BALANCED,4206.544375,4204.21625,4208.8725,4.65625,4188.47,18.074375,0.0,0.0,green_box_quarter::green_box_1_25pct | prior_range_fraction::prev_range_0.25,MODE_D_NEAREST_VALID_LADDER,4174.21625,4174.21625,4174.21625,0.0,4168.88,5.33625,0.0,0.0,red_box_quarter::red_box_2_75pct,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,4149.90375,4149.90375,4149.90375,0.0,4144.37,5.53375,0.0,0.0,red_box_quarter::red_box_3_25pct,2025-12-08,2025-12-05,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_SPARSE_1_8,4199.09,PREV_CLOSE_PROXY,,NEUTRAL
True,True,False,True,13.31,13.954865,0.0,0.0,0.0,1.0,MODE_C_BALANCED,4202.59804,4202.59804,4202.59804,0.0,4214.14,11.54196,0.0,0.0,prior_range_fraction::prev_range_0.618,MODE_A_LIVE_PROXIMITY_HEAVY,4173.4525,4173.4525,4173.4525,0.0,4191.11,17.6575,0.0,0.0,red_box_quarter::red_box_2_25pct,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,4155.2575,4155.2575,4155.2575,0.0,4169.53,14.2725,0.0,0.0,red_box_quarter::red_box_2_75pct,MODE_C_BALANCED,4137.0625,4137.0625,4137.0625,0.0,4149.41,12.3475,0.0,0.0,red_box_quarter::red_box_3_25pct,2025-12-09,2025-12-08,RANGE_COMPRESSED_0_60,CLOSE_POS_MIDDLE_THIRD,ROWS_SPARSE_1_8,4190.56,PREV_CLOSE_PROXY,,NEUTRAL
True,True,False,False,12.909375,12.979269,0.0,0.0,0.0,1.0,MODE_C_BALANCED,4202.021675,4199.82,4204.22335,4.40335,4215.84,13.818325,0.0,0.0,prior_hlc::previous_pivot_hlc3 | green_box_quarter::green_box_1_75pct | prior_range_fraction::prev_range_0.666667,MODE_C_BALANCED,4181.53625,4180.2075,4182.865,2.6575,4194.44,12.90375,0.0,0.0,green_box_quarter::green_box_1_25pct | red_box_edge::red_edge_1 | prior_range_fraction::prev_range_0.25,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,4160.365,4160.365,4160.365,0.0,4173.28,12.915,0.0,0.0,red_box_midline::red_mid_2,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,4140.05,4140.05,4140.05,0.0,4152.33,12.28,0.0,0.0,red_box_edge::red_edge_2,2025-12-10,2025-12-09,RANGE_COMPRESSED_0_60,CLOSE_POS_UPPER_THIRD,ROWS_SPARSE_1_8,4208.1,PREV_CLOSE_PROXY,,NEUTRAL
True,True,False,False,2.396562,2.430523,75.0,100.0,0.0,1.75,MODE_C_BALANCED,4217.126468,4214.44625,4219.806686,5.360436,4212.52,4.606468,0.0,1.0,green_box_quarter::green_box_1_75pct | prior_hlc::previous_pivot_hlc3 | prior_range_fraction::prev_range_0.666667,MODE_C_BALANCED,4194.393125,4192.70875,4196.0775,3.36875,4192.13,2.263125,1.0,1.0,green_box_quarter::green_box_1_25pct | red_box_edge::red_edge_1 | prior_range_fraction::prev_range_0.25,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,4173.5775,4173.5775,4173.5775,0.0,4173.9,0.3225,1.0,1.0,red_box_midline::red_mid_2,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,4151.84,4151.84,4151.84,0.0,4154.37,2.53,1.0,1.0,red_box_edge::red_edge_2,2025-12-11,2025-12-10,RANGE_COMPRESSED_0_60,CLOSE_POS_UPPER_THIRD,ROWS_SPARSE_1_8,4228.54,PREV_CLOSE_PROXY,,NEUTRAL
True,True,False,False,5.29862,5.769206,25.0,50.0,0.0,3.0,MODE_C_BALANCED,4265.5675,4265.5675,4265.5675,0.0,4258.86,6.7075,0.0,0.0,prior_range_fraction::prev_range_0.75,MODE_C_BALANCED,4257.357084,4256.646667,4258.0675,1.420833,4245.23,12.127084,0.0,0.0,prior_hlc::previous_pivot_hlc3 | red_box_midline::red_mid_1,MODE_C_BALANCED,4235.54974,4235.54974,4235.54974,0.0,4231.66,3.88974,0.0,1.0,prior_range_fraction::prev_range_0.382,MODE_C_BALANCED,4215.4075,4214.58625,4216.22875,1.6425,4215.76,0.3525,1.0,1.0,prior_range_fraction::prev_range_0.125 | red_box_quarter::red_box_2_25pct,2025-12-12,2025-12-11,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,4279.59,PREV_CLOSE_PROXY,,NEUTRAL
True,False,True,True,4.78125,7.463073,25.0,75.0,0.0,3.0,MODE_A_LIVE_PROXIMITY_HEAVY,4299.72,4299.72,4299.72,0.0,4304.36,4.64,0.0,1.0,prior_hlc::previous_close,MODE_C_BALANCED,4305.058542,4303.703333,4306.41375,2.710417,4285.43,19.628542,0.0,0.0,prior_hlc::previous_pivot_hlc3 | red_box_quarter::red_box_1_75pct,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,4259.2575,4259.2575,4259.2575,0.0,4264.18,4.9225,0.0,1.0,red_box_midline::red_mid_2,MODE_D_NEAREST_VALID_LADDER,4243.53875,4243.53875,4243.53875,0.0,4244.2,0.66125,1.0,1.0,red_box_quarter::red_box_2_75pct,2025-12-15,2025-12-12,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_SPARSE_1_8,4299.72,PREV_CLOSE_PROXY,,NEUTRAL
True,True,False,True,9.629755,10.644409,25.0,50.0,0.0,1.25,MODE_C_BALANCED,4325.50326,4325.50326,4325.50326,0.0,4320.99,4.51326,0.0,1.0,prior_range_fraction::prev_range_0.618,MODE_D_NEAREST_VALID_LADDER,4299.365625,4297.17375,4301.5575,4.38375,4301.91,2.544375,1.0,1.0,green_box_quarter::green_box_1_25pct | prior_range_fraction::prev_range_0.25,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,4267.17375,4267.17375,4267.17375,0.0,4281.92,14.74625,0.0,0.0,red_box_quarter::red_box_2_75pct,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,4243.40625,4243.40625,4243.40625,0.0,4264.18,20.77375,0.0,0.0,red_box_quarter::red_box_3_25pct,2025-12-16,2025-12-15,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_SPARSE_1_8,4304.91,PREV_CLOSE_PROXY,,NEUTRAL
True,True,False,True,9.086875,9.43,0.0,0.0,0.0,1.0,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,4306.63375,4306.63375,4306.63375,0.0,4315.01,8.37625,0.0,0.0,green_box_quarter::green_box_1_75pct,MODE_A_LIVE_PROXIMITY_HEAVY,4287.4425,4287.4425,4287.4425,0.0,4297.24,9.7975,0.0,0.0,prior_range_fraction::prev_range_0.25,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,4264.9425,4264.9425,4264.9425,0.0,4278.84,13.8975,0.0,0.0,red_box_midline::red_mid_2,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,4253.25125,4253.25125,4253.25125,0.0,4258.9,5.64875,0.0,0.0,red_box_quarter::red_box_2_75pct,2025-12-17,2025-12-16,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_SPARSE_1_8,4302.04,PREV_CLOSE_PROXY,,NEUTRAL
True,True,False,True,2.546875,2.43625,50.0,100.0,0.0,1.5,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,4344.40625,4344.40625,4344.40625,0.0,4340.32,4.08625,0.0,1.0,green_box_quarter::green_box_1_75pct,MODE_D_NEAREST_VALID_LADDER,4324.8675,4324.8675,4324.8675,0.0,4323.86,1.0075,1.0,1.0,prior_range_fraction::prev_range_0.25,MODE_D_NEAREST_VALID_LADDER,4302.3675,4302.3675,4302.3675,0.0,4306.94,4.5725,0.0,1.0,red_box_midline::red_mid_2,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,4290.32875,4290.32875,4290.32875,0.0,4290.25,0.07875,1.0,1.0,red_box_quarter::red_box_2_75pct,2025-12-19,2025-12-18,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_SPARSE_1_8,4332.34,PREV_CLOSE_PROXY,,NEUTRAL
True,False,False,True,6.03625,5.96417,25.0,50.0,0.0,1.5,MODE_C_BALANCED,4338.51668,4338.51668,4338.51668,0.0,4336.01,2.50668,1.0,1.0,prior_range_fraction::prev_range_0.618,MODE_A_LIVE_PROXIMITY_HEAVY,4308.2825,4308.2825,4308.2825,0.0,4317.56,9.2775,0.0,0.0,red_box_quarter::red_box_2_25pct,MODE_D_NEAREST_VALID_LADDER,4308.2825,4308.2825,4308.2825,0.0,4300.17,8.1125,0.0,0.0,red_box_quarter::red_box_2_25pct,MODE_D_NEAREST_VALID_LADDER,4279.31,4279.31,4279.31,0.0,4283.27,3.96,0.0,1.0,red_box_edge::red_edge_2,2025-12-22,2025-12-19,RANGE_COMPRESSED_0_60,CLOSE_POS_MIDDLE_THIRD,ROWS_SPARSE_1_8,4338.16,PREV_CLOSE_PROXY,,NEUTRAL
True,True,True,True,17.99,22.00928,0.0,0.0,0.0,1.0,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,4461.6425,4461.6425,4461.6425,0.0,4467.13,5.4875,0.0,0.0,green_box_quarter::green_box_2_75pct,MODE_D_NEAREST_VALID_LADDER,4443.995,4443.995,4443.995,0.0,4453.37,9.375,0.0,0.0,green_box_midline::green_mid_2,MODE_D_NEAREST_VALID_LADDER,4413.995,4413.995,4413.995,0.0,4440.6,26.605,0.0,0.0,red_box_midline::red_mid_1,MODE_C_BALANCED,4379.64038,4378.7,4380.58076,1.88076,4426.21,46.56962,0.0,0.0,red_box_edge::red_edge_1 | prior_range_fraction::prev_range_0.382,2025-12-23,2025-12-22,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,4443.59,PREV_CLOSE_PROXY,,NEUTRAL
False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-12-24,2025-12-23,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_SPARSE_1_8,4484.54,PREV_CLOSE_PROXY,,NEUTRAL
True,True,False,True,6.174062,8.947989,25.0,50.0,0.0,1.0,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,4487.888125,4487.095,4488.68125,1.58625,4492.12,4.231875,0.0,1.0,prior_hlc::previous_mid | green_box_quarter::green_box_1_75pct,MODE_C_BALANCED,4477.97242,4477.97242,4477.97242,0.0,4479.11,1.13758,1.0,1.0,prior_range_fraction::prev_range_0.382,MODE_C_BALANCED,4458.10375,4458.10375,4458.10375,0.0,4466.22,8.11625,0.0,0.0,prior_range_fraction::prev_range_0.125,MODE_C_BALANCED,4431.85375,4431.85375,4431.85375,0.0,4454.16,22.30625,0.0,0.0,red_box_quarter::red_box_2_75pct,2025-12-26,2025-12-24,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_SPARSE_1_8,4479.58,PREV_CLOSE_PROXY,,NEUTRAL
True,True,False,True,1.676985,2.761425,75.0,75.0,0.0,2.0,MODE_C_BALANCED,4532.18397,4526.87669,4537.49125,10.61456,4530.28,1.90397,1.0,1.0,prior_range_fraction::prev_range_0.666667 | green_box_edge::green_edge_1 | prior_range_fraction::prev_range_0.75 | red_box_quarter::red_box_1_25pct,MODE_E_SPACING_PRESERVATION,4516.700625,4515.385,4518.01625,2.63125,4515.32,1.380625,1.0,1.0,prior_hlc::previous_mid | green_box_quarter::green_box_1_75pct,MODE_E_SPACING_PRESERVATION,4505.571105,4503.89331,4507.2489,3.35559,4499.26,6.311105,0.0,0.0,prior_range_fraction::prev_range_0.333333 | green_box_midline::green_mid_1 | prior_range_fraction::prev_range_0.382,MODE_C_BALANCED,4480.91,4480.91,4480.91,0.0,4482.36,1.45,1.0,1.0,prior_hlc::previous_low,2025-12-29,2025-12-26,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_EXTENDED_11_PLUS,4531.0,PREV_CLOSE_PROXY,,NEUTRAL
