level_date,prev_date,published_level,source_column,level_name,published_rank_low_to_high,published_rank_high_to_low,best_anchor_price,signed_distance_points,abs_distance_points,within_tolerance,within_1,within_2,within_3,within_5,within_10,best_anchor_family,best_anchor_name,best_anchor_side,best_box_index,best_fraction,prev_high,prev_low,prev_close,prev_range,box_size,box_padding
2025-10-17,2025-10-16,4347.11,level_price,L1,11,1,4340.49625,6.61375,6.61375,False,False,False,False,False,True,green_box_quarter,green_box_2_75pct,green,2.0,0.75,4330.58,4199.91,4325.92,130.67000000000007,80.33500000000004,30.0
2025-10-20,2025-10-17,4095.21,level_price,L10,1,10,4100.4625,-5.2525,5.2525,False,False,False,False,False,True,red_box_midline,red_mid_3,red,3.0,0.5,4379.6,4186.29,4252.68,193.3100000000004,111.6550000000002,30.0
2025-10-20,2025-10-17,4123.25,level_price,L9,2,9,4128.37625,-5.12625,5.12625,False,False,False,False,False,True,red_box_quarter,red_box_3_25pct,red,3.0,0.25,4379.6,4186.29,4252.68,193.3100000000004,111.6550000000002,30.0
2025-10-20,2025-10-17,4155.54,level_price,L8,3,8,4156.29,-0.75,0.75,True,True,True,True,True,True,red_box_edge,red_edge_2,red,2.0,,4379.6,4186.29,4252.68,193.3100000000004,111.6550000000002,30.0
2025-10-20,2025-10-17,4188.96,level_price,L7,4,7,4186.29,2.67,2.67,True,False,False,True,True,True,prior_hlc,previous_low,neutral,,,4379.6,4186.29,4252.68,193.3100000000004,111.6550000000002,30.0
2025-10-20,2025-10-17,4218.98,level_price,L6,5,6,4214.20375,4.77625,4.77625,False,False,False,False,True,True,green_box_quarter,green_box_1_25pct,green,1.0,0.25,4379.6,4186.29,4252.68,193.3100000000004,111.6550000000002,30.0
2025-10-20,2025-10-17,4249.57,level_price,L5,6,5,4250.726602,-1.156602,1.156602,True,False,True,True,True,True,prior_range_fraction,prev_range_0.333333,neutral,,0.333333,4379.6,4186.29,4252.68,193.3100000000004,111.6550000000002,30.0
2025-10-20,2025-10-17,4286.39,level_price,L4,7,4,4282.945,3.445,3.445,False,False,False,False,True,True,prior_hlc,previous_mid,neutral,,,4379.6,4186.29,4252.68,193.3100000000004,111.6550000000002,30.0
2025-10-20,2025-10-17,4311.03,level_price,L3,8,3,4315.163398,-4.133398,4.133398,False,False,False,False,True,True,prior_range_fraction,prev_range_0.666667,neutral,,0.666667,4379.6,4186.29,4252.68,193.3100000000004,111.6550000000002,30.0
2025-10-20,2025-10-17,4340.55,level_price,L2,9,2,4331.2725,9.2775,9.2775,False,False,False,False,False,True,prior_range_fraction,prev_range_0.75,neutral,,0.75,4379.6,4186.29,4252.68,193.3100000000004,111.6550000000002,30.0
2025-10-20,2025-10-17,4365.41,level_price,L1,10,1,4355.43625,9.97375,9.97375,False,False,False,False,False,True,prior_range_fraction,prev_range_0.875,neutral,,0.875,4379.6,4186.29,4252.68,193.3100000000004,111.6550000000002,30.0
2025-10-21,2025-10-20,4056.23,level_price,L13,1,13,4044.95,11.28,11.28,False,False,False,False,False,False,red_box_midline,red_mid_4,red,4.0,0.5,4381.37,4219.13,4356.3,162.23999999999978,96.11999999999989,30.0
2025-10-21,2025-10-20,4088.92,level_price,L12,2,12,4093.01,-4.09,4.09,False,False,False,False,True,True,red_box_edge,red_edge_3,red,3.0,,4381.37,4219.13,4356.3,162.23999999999978,96.11999999999989,30.0
2025-10-21,2025-10-20,4119.45,level_price,L11,3,11,4117.04,2.41,2.41,True,False,False,True,True,True,red_box_quarter,red_box_3_75pct,red,3.0,0.75,4381.37,4219.13,4356.3,162.23999999999978,96.11999999999989,30.0
2025-10-21,2025-10-20,4150.87,level_price,L10,4,10,4141.07,9.8,9.8,False,False,False,False,False,True,red_box_midline,red_mid_3,red,3.0,0.5,4381.37,4219.13,4356.3,162.23999999999978,96.11999999999989,30.0
2025-10-21,2025-10-20,4183.07,level_price,L9,5,9,4189.13,-6.06,6.06,False,False,False,False,False,True,red_box_edge,red_edge_2,red,2.0,,4381.37,4219.13,4356.3,162.23999999999978,96.11999999999989,30.0
2025-10-21,2025-10-20,4211.93,level_price,L8,6,8,4213.16,-1.23,1.23,True,False,True,True,True,True,red_box_quarter,red_box_2_75pct,red,2.0,0.75,4381.37,4219.13,4356.3,162.23999999999978,96.11999999999989,30.0
2025-10-21,2025-10-20,4241.47,level_price,L7,7,7,4243.16,-1.69,1.69,True,False,True,True,True,True,green_box_quarter,green_box_1_25pct,green,1.0,0.25,4381.37,4219.13,4356.3,162.23999999999978,96.11999999999989,30.0
2025-10-21,2025-10-20,4275.67,level_price,L6,8,6,4273.209946,2.460054,2.460054,True,False,False,True,True,True,prior_range_fraction,prev_range_0.333333,neutral,,0.333333,4381.37,4219.13,4356.3,162.23999999999978,96.11999999999989,30.0
2025-10-21,2025-10-20,4302.55,level_price,L5,9,5,4300.25,2.3,2.3,True,False,False,True,True,True,prior_hlc,previous_mid,neutral,,,4381.37,4219.13,4356.3,162.23999999999978,96.11999999999989,30.0
2025-10-21,2025-10-20,4336.24,level_price,L4,10,4,4333.31,2.93,2.93,True,False,False,True,True,True,red_box_midline,red_mid_1,red,1.0,0.5,4381.37,4219.13,4356.3,162.23999999999978,96.11999999999989,30.0
2025-10-21,2025-10-20,4370.45,level_price,L3,11,3,4363.31,7.14,7.14,False,False,False,False,False,True,green_box_midline,green_mid_2,green,2.0,0.5,4381.37,4219.13,4356.3,162.23999999999978,96.11999999999989,30.0
2025-10-21,2025-10-20,4397.41,level_price,L2,12,2,4387.34,10.07,10.07,False,False,False,False,False,False,green_box_quarter,green_box_2_75pct,green,2.0,0.75,4381.37,4219.13,4356.3,162.23999999999978,96.11999999999989,30.0
2025-10-21,2025-10-20,4429.11,level_price,L1,13,1,4435.4,-6.29,6.29,False,False,False,False,False,True,green_box_quarter,green_box_3_25pct,green,3.0,0.25,4381.37,4219.13,4356.3,162.23999999999978,96.11999999999989,30.0
2025-10-22,2025-10-21,3953.61,level_price,L12,1,12,3971.6475,-18.0375,18.0375,False,False,False,False,False,False,red_box_midline,red_mid_3,red,3.0,0.5,4375.41,4082.4,4124.9,293.00999999999976,161.50499999999988,30.0
2025-10-22,2025-10-21,3995.56,level_price,L11,2,11,4012.02375,-16.46375,16.46375,False,False,False,False,False,False,red_box_quarter,red_box_3_25pct,red,3.0,0.25,4375.41,4082.4,4124.9,293.00999999999976,161.50499999999988,30.0
2025-10-22,2025-10-21,4037.7,level_price,L10,3,10,4052.4,-14.7,14.7,False,False,False,False,False,False,red_box_edge,red_edge_2,red,2.0,,4375.41,4082.4,4124.9,293.00999999999976,161.50499999999988,30.0
2025-10-22,2025-10-21,4077.24,level_price,L9,4,9,4082.4,-5.16,5.16,False,False,False,False,False,True,prior_hlc,previous_low,neutral,,,4375.41,4082.4,4124.9,293.00999999999976,161.50499999999988,30.0
2025-10-22,2025-10-21,4107.28,level_price,L8,5,8,4119.02625,-11.74625,11.74625,False,False,False,False,False,False,prior_range_fraction,prev_range_0.125,neutral,,0.125,4375.41,4082.4,4124.9,293.00999999999976,161.50499999999988,30.0
2025-10-22,2025-10-21,4144.81,level_price,L7,6,7,4155.6525,-10.8425,10.8425,False,False,False,False,False,False,prior_range_fraction,prev_range_0.25,neutral,,0.25,4375.41,4082.4,4124.9,293.00999999999976,161.50499999999988,30.0
2025-10-22,2025-10-21,4182.91,level_price,L6,7,6,4180.069902,2.840098,2.840098,True,False,False,True,True,True,prior_range_fraction,prev_range_0.333333,neutral,,0.333333,4375.41,4082.4,4124.9,293.00999999999976,161.50499999999988,30.0
2025-10-22,2025-10-21,4216.07,level_price,L5,8,5,4213.905,2.165,2.165,True,False,False,True,True,True,red_box_edge,red_edge_1,red,1.0,,4375.41,4082.4,4124.9,293.00999999999976,161.50499999999988,30.0
2025-10-22,2025-10-21,4243.57,level_price,L4,9,4,4243.905,-0.335,0.335,True,True,True,True,True,True,green_box_edge,green_edge_1,green,1.0,,4375.41,4082.4,4124.9,293.00999999999976,161.50499999999988,30.0
2025-10-22,2025-10-21,4270.89,level_price,L3,10,3,4277.740098,-6.850098,6.850098,False,False,False,False,False,True,prior_range_fraction,prev_range_0.666667,neutral,,0.666667,4375.41,4082.4,4124.9,293.00999999999976,161.50499999999988,30.0
2025-10-22,2025-10-21,4299.19,level_price,L2,11,2,4302.1575,-2.9675,2.9675,True,False,False,True,True,True,prior_range_fraction,prev_range_0.75,neutral,,0.75,4375.41,4082.4,4124.9,293.00999999999976,161.50499999999988,30.0
2025-10-22,2025-10-21,4332.27,level_price,L1,12,1,4335.03375,-2.76375,2.76375,True,False,False,True,True,True,red_box_quarter,red_box_1_25pct,red,1.0,0.25,4375.41,4082.4,4124.9,293.00999999999976,161.50499999999988,30.0
2025-10-23,2025-10-22,3950.64,level_price,L10,1,10,3951.33125,-0.69125,0.69125,True,True,True,True,True,True,red_box_quarter,red_box_3_25pct,red,3.0,0.25,4161.29,4004.66,4098.38,156.6300000000001,93.31500000000005,30.0
2025-10-23,2025-10-22,3990.15,level_price,L9,2,9,3997.98875,-7.83875,7.83875,False,False,False,False,False,True,red_box_quarter,red_box_2_75pct,red,2.0,0.75,4161.29,4004.66,4098.38,156.6300000000001,93.31500000000005,30.0
2025-10-23,2025-10-22,4026.86,level_price,L8,3,8,4027.98875,-1.12875,1.12875,True,False,True,True,True,True,green_box_quarter,green_box_1_25pct,green,1.0,0.25,4161.29,4004.66,4098.38,156.6300000000001,93.31500000000005,30.0
2025-10-23,2025-10-22,4068.85,level_price,L7,4,7,4067.975,0.875,0.875,True,True,True,True,True,True,red_box_edge,red_edge_1,red,1.0,,4161.29,4004.66,4098.38,156.6300000000001,93.31500000000005,30.0
2025-10-23,2025-10-22,4104.93,level_price,L6,5,6,4101.45734,3.47266,3.47266,False,False,False,False,True,True,prior_range_fraction,prev_range_0.618,neutral,,0.618,4161.29,4004.66,4098.38,156.6300000000001,93.31500000000005,30.0
2025-10-23,2025-10-22,4147.32,level_price,L5,6,5,4144.6325,2.6875,2.6875,True,False,False,True,True,True,green_box_midline,green_mid_2,green,2.0,0.5,4161.29,4004.66,4098.38,156.6300000000001,93.31500000000005,30.0
2025-10-23,2025-10-22,4177.89,level_price,L4,7,4,4167.96125,9.92875,9.92875,False,False,False,False,False,True,green_box_quarter,green_box_2_75pct,green,2.0,0.75,4161.29,4004.66,4098.38,156.6300000000001,93.31500000000005,30.0
2025-10-23,2025-10-22,4207.88,level_price,L3,8,3,4214.61875,-6.73875,6.73875,False,False,False,False,False,True,green_box_quarter,green_box_3_25pct,green,3.0,0.25,4161.29,4004.66,4098.38,156.6300000000001,93.31500000000005,30.0
2025-10-23,2025-10-22,4240.46,level_price,L2,9,2,4237.9475,2.5125,2.5125,True,False,False,True,True,True,green_box_midline,green_mid_3,green,3.0,0.5,4161.29,4004.66,4098.38,156.6300000000001,93.31500000000005,30.0
2025-10-23,2025-10-22,4270.89,level_price,L1,10,1,4261.27625,9.61375,9.61375,False,False,False,False,False,True,green_box_quarter,green_box_3_75pct,green,3.0,0.75,4161.29,4004.66,4098.38,156.6300000000001,93.31500000000005,30.0
2025-10-24,2025-10-23,3951.82,level_price,L10,1,10,3947.1375,4.6825,4.6825,False,False,False,False,True,True,red_box_midline,red_mid_4,red,4.0,0.5,4154.74,4066.11,4125.98,88.62999999999965,59.31499999999983,30.0
2025-10-24,2025-10-23,3986.41,level_price,L9,2,9,3991.62375,-5.21375,5.21375,False,False,False,False,False,True,red_box_quarter,red_box_3_75pct,red,3.0,0.75,4154.74,4066.11,4125.98,88.62999999999965,59.31499999999983,30.0
2025-10-24,2025-10-23,4021.92,level_price,L8,3,8,4021.28125,0.63875,0.63875,True,True,True,True,True,True,red_box_quarter,red_box_3_25pct,red,3.0,0.25,4154.74,4066.11,4125.98,88.62999999999965,59.31499999999983,30.0
2025-10-24,2025-10-23,4061.44,level_price,L7,4,7,4065.7675,-4.3275,4.3275,False,False,False,False,True,True,red_box_midline,red_mid_2,red,2.0,0.5,4154.74,4066.11,4125.98,88.62999999999965,59.31499999999983,30.0
2025-10-24,2025-10-23,4099.72,level_price,L6,5,6,4099.96666,-0.24666,0.24666,True,True,True,True,True,True,prior_range_fraction,prev_range_0.382,neutral,,0.382,4154.74,4066.11,4125.98,88.62999999999965,59.31499999999983,30.0
2025-10-24,2025-10-23,4135.65,level_price,L5,6,5,4132.5825,3.0675,3.0675,False,False,False,False,True,True,prior_range_fraction,prev_range_0.75,neutral,,0.75,4154.74,4066.11,4125.98,88.62999999999965,59.31499999999983,30.0
2025-10-24,2025-10-23,4171.67,level_price,L4,7,4,4169.91125,1.75875,1.75875,True,False,True,True,True,True,green_box_quarter,green_box_2_75pct,green,2.0,0.75,4154.74,4066.11,4125.98,88.62999999999965,59.31499999999983,30.0
2025-10-24,2025-10-23,4203.98,level_price,L3,8,3,4199.56875,4.41125,4.41125,False,False,False,False,True,True,green_box_quarter,green_box_3_25pct,green,3.0,0.25,4154.74,4066.11,4125.98,88.62999999999965,59.31499999999983,30.0
2025-10-24,2025-10-23,4238.0,level_price,L2,9,2,4244.055,-6.055,6.055,False,False,False,False,False,True,green_box_edge,green_edge_3,green,3.0,,4154.74,4066.11,4125.98,88.62999999999965,59.31499999999983,30.0
2025-10-24,2025-10-23,4267.73,level_price,L1,10,1,4273.7125,-5.9825,5.9825,False,False,False,False,False,True,green_box_midline,green_mid_4,green,4.0,0.5,4154.74,4066.11,4125.98,88.62999999999965,59.31499999999983,30.0
2025-10-27,2025-10-24,3943.97,level_price,L10,1,10,3949.425,-5.455,5.455,False,False,False,False,False,True,red_box_edge,red_edge_3,red,3.0,,4144.5,4044.45,4112.26,100.05000000000018,65.02500000000009,30.0
2025-10-27,2025-10-24,3979.85,level_price,L9,2,9,3981.9375,-2.0875,2.0875,True,False,False,True,True,True,red_box_midline,red_mid_3,red,3.0,0.5,4144.5,4044.45,4112.26,100.05000000000018,65.02500000000009,30.0
2025-10-27,2025-10-24,4016.74,level_price,L8,3,8,4014.45,2.29,2.29,True,False,False,True,True,True,red_box_edge,red_edge_2,red,2.0,,4144.5,4044.45,4112.26,100.05000000000018,65.02500000000009,30.0
2025-10-27,2025-10-24,4056.5,level_price,L7,4,7,4056.95625,-0.45625,0.45625,True,True,True,True,True,True,prior_range_fraction,prev_range_0.125,neutral,,0.125,4144.5,4044.45,4112.26,100.05000000000018,65.02500000000009,30.0
2025-10-27,2025-10-24,4091.91,level_price,L6,5,6,4093.21875,-1.30875,1.30875,True,False,True,True,True,True,green_box_quarter,green_box_1_75pct,green,1.0,0.75,4144.5,4044.45,4112.26,100.05000000000018,65.02500000000009,30.0
2025-10-27,2025-10-24,4129.36,level_price,L5,6,5,4128.24375,1.11625,1.11625,True,False,True,True,True,True,red_box_quarter,red_box_1_25pct,red,1.0,0.25,4144.5,4044.45,4112.26,100.05000000000018,65.02500000000009,30.0
2025-10-27,2025-10-24,4166.24,level_price,L4,7,4,4158.24375,7.99625,7.99625,False,False,False,False,False,True,green_box_quarter,green_box_2_75pct,green,2.0,0.75,4144.5,4044.45,4112.26,100.05000000000018,65.02500000000009,30.0
2025-10-27,2025-10-24,4201.4,level_price,L3,8,3,4207.0125,-5.6125,5.6125,False,False,False,False,False,True,green_box_midline,green_mid_3,green,3.0,0.5,4144.5,4044.45,4112.26,100.05000000000018,65.02500000000009,30.0
2025-10-27,2025-10-24,4233.42,level_price,L2,9,2,4239.525,-6.105,6.105,False,False,False,False,False,True,green_box_edge,green_edge_3,green,3.0,,4144.5,4044.45,4112.26,100.05000000000018,65.02500000000009,30.0
2025-10-27,2025-10-24,4264.3,level_price,L1,10,1,4272.0375,-7.7375,7.7375,False,False,False,False,False,True,green_box_midline,green_mid_4,green,4.0,0.5,4144.5,4044.45,4112.26,100.05000000000018,65.02500000000009,30.0
2025-10-28,2025-10-27,3803.59,level_price,L13,1,13,3794.885,8.705,8.705,False,False,False,False,False,True,red_box_quarter,red_box_4_75pct,red,4.0,0.75,4109.21,3971.57,3981.07,137.63999999999987,83.81999999999994,30.0
2025-10-28,2025-10-27,3840.56,level_price,L12,2,12,3836.795,3.765,3.765,False,False,False,False,True,True,red_box_quarter,red_box_4_25pct,red,4.0,0.25,4109.21,3971.57,3981.07,137.63999999999987,83.81999999999994,30.0
2025-10-28,2025-10-27,3880.23,level_price,L11,3,11,3878.705,1.525,1.525,True,False,True,True,True,True,red_box_quarter,red_box_3_75pct,red,3.0,0.75,4109.21,3971.57,3981.07,137.63999999999987,83.81999999999994,30.0
2025-10-28,2025-10-27,3922.61,level_price,L10,4,10,3920.615,1.995,1.995,True,False,True,True,True,True,red_box_quarter,red_box_3_25pct,red,3.0,0.25,4109.21,3971.57,3981.07,137.63999999999987,83.81999999999994,30.0
2025-10-28,2025-10-27,3948.47,level_price,L9,5,9,3941.57,6.9,6.9,False,False,False,False,False,True,red_box_edge,red_edge_2,red,2.0,,4109.21,3971.57,3981.07,137.63999999999987,83.81999999999994,30.0
2025-10-28,2025-10-27,3986.58,level_price,L8,6,8,3988.775,-2.195,2.195,True,False,False,True,True,True,prior_range_fraction,prev_range_0.125,neutral,,0.125,4109.21,3971.57,3981.07,137.63999999999987,83.81999999999994,30.0
2025-10-28,2025-10-27,4025.25,level_price,L7,7,7,4025.39,-0.14,0.14,True,True,True,True,True,True,red_box_edge,red_edge_1,red,1.0,,4109.21,3971.57,3981.07,137.63999999999987,83.81999999999994,30.0
2025-10-28,2025-10-27,4059.5,level_price,L6,8,6,4056.63152,2.86848,2.86848,True,False,False,True,True,True,prior_range_fraction,prev_range_0.618,neutral,,0.618,4109.21,3971.57,3981.07,137.63999999999987,83.81999999999994,30.0
2025-10-28,2025-10-27,4092.09,level_price,L5,9,5,4092.005,0.085,0.085,True,True,True,True,True,True,prior_range_fraction,prev_range_0.875,neutral,,0.875,4109.21,3971.57,3981.07,137.63999999999987,83.81999999999994,30.0
2025-10-28,2025-10-27,4133.51,level_price,L4,10,4,4139.21,-5.7,5.7,False,False,False,False,False,True,green_box_edge,green_edge_2,green,2.0,,4109.21,3971.57,3981.07,137.63999999999987,83.81999999999994,30.0
2025-10-28,2025-10-27,4169.97,level_price,L3,11,3,4160.165,9.805,9.805,False,False,False,False,False,True,green_box_quarter,green_box_3_25pct,green,3.0,0.25,4109.21,3971.57,3981.07,137.63999999999987,83.81999999999994,30.0
2025-10-28,2025-10-27,4203.67,level_price,L2,12,2,4202.075,1.595,1.595,True,False,True,True,True,True,green_box_quarter,green_box_3_75pct,green,3.0,0.75,4109.21,3971.57,3981.07,137.63999999999987,83.81999999999994,30.0
2025-10-28,2025-10-27,4236.81,level_price,L1,13,1,4243.985,-7.175,7.175,False,False,False,False,False,True,green_box_quarter,green_box_4_25pct,green,4.0,0.25,4109.21,3971.57,3981.07,137.63999999999987,83.81999999999994,30.0
2025-10-29,2025-10-28,3862.83,level_price,L10,1,10,3856.62,6.21,6.21,False,False,False,False,False,True,red_box_edge,red_edge_2,red,2.0,,4019.72,3886.62,3952.66,133.0999999999999,81.54999999999995,30.0
2025-10-29,2025-10-28,3894.41,level_price,L9,2,9,3897.395,-2.985,2.985,True,False,False,True,True,True,red_box_midline,red_mid_2,red,2.0,0.5,4019.72,3886.62,3952.66,133.0999999999999,81.54999999999995,30.0
2025-10-29,2025-10-28,3927.38,level_price,L8,3,8,3927.395,-0.015,0.015,True,True,True,True,True,True,green_box_midline,green_mid_1,green,1.0,0.5,4019.72,3886.62,3952.66,133.0999999999999,81.54999999999995,30.0
2025-10-29,2025-10-28,3960.38,level_price,L7,4,7,3958.5575,1.8225,1.8225,True,False,True,True,True,True,red_box_quarter,red_box_1_75pct,red,1.0,0.75,4019.72,3886.62,3952.66,133.0999999999999,81.54999999999995,30.0
2025-10-29,2025-10-28,3988.68,level_price,L6,5,6,3988.5575,0.1225,0.1225,True,True,True,True,True,True,green_box_quarter,green_box_2_25pct,green,2.0,0.25,4019.72,3886.62,3952.66,133.0999999999999,81.54999999999995,30.0
2025-10-29,2025-10-28,4020.72,level_price,L5,6,5,4019.72,1.0,1.0,True,True,True,True,True,True,prior_hlc,previous_high,neutral,,,4019.72,3886.62,3952.66,133.0999999999999,81.54999999999995,30.0
2025-10-29,2025-10-28,4053.69,level_price,L4,7,4,4049.72,3.97,3.97,False,False,False,False,True,True,green_box_edge,green_edge_2,green,2.0,,4019.72,3886.62,3952.66,133.0999999999999,81.54999999999995,30.0
2025-10-29,2025-10-28,4086.66,level_price,L3,8,3,4090.495,-3.835,3.835,False,False,False,False,True,True,green_box_midline,green_mid_3,green,3.0,0.5,4019.72,3886.62,3952.66,133.0999999999999,81.54999999999995,30.0
2025-10-29,2025-10-28,4114.99,level_price,L2,9,2,4110.8825,4.1075,4.1075,False,False,False,False,True,True,green_box_quarter,green_box_3_75pct,green,3.0,0.75,4019.72,3886.62,3952.66,133.0999999999999,81.54999999999995,30.0
2025-10-29,2025-10-28,4151.21,level_price,L1,10,1,4151.6575,-0.4475,0.4475,True,True,True,True,True,True,green_box_quarter,green_box_4_25pct,green,4.0,0.25,4019.72,3886.62,3952.66,133.0999999999999,81.54999999999995,30.0
2025-10-30,2025-10-29,3806.11,level_price,L13,1,13,3811.195,-5.085,5.085,False,False,False,False,False,True,red_box_edge,red_edge_3,red,3.0,,4030.15,3914.18,3930.12,115.97000000000025,72.98500000000013,30.0
2025-10-30,2025-10-29,3835.68,level_price,L12,2,12,3829.44125,6.23875,6.23875,False,False,False,False,False,True,red_box_quarter,red_box_3_75pct,red,3.0,0.75,4030.15,3914.18,3930.12,115.97000000000025,72.98500000000013,30.0
