level_date,ladder_selector_available,ladder_selector_valid,ladder_selector_score,L4_ladder_price,L4_actual,L4_abs_error,L4_within_3,L4_within_5,L4_source_family,L4_source_type,L4_selector_score,L5_ladder_price,L5_actual,L5_abs_error,L5_within_3,L5_within_5,L5_source_family,L5_source_type,L5_selector_score,L6_ladder_price,L6_actual,L6_abs_error,L6_within_3,L6_within_5,L6_source_family,L6_source_type,L6_selector_score,L7_ladder_price,L7_actual,L7_abs_error,L7_within_3,L7_within_5,L7_source_family,L7_source_type,L7_selector_score,ladder_selector_median_abs_error,ladder_selector_mean_abs_error,ladder_selector_pct_within_3,ladder_selector_pct_within_5,prev_date,range_bucket,close_position_bucket,rows_bucket,live_reference_price,live_reference_source,live_channel_state,live_channel_norm
2026-01-15,True,True,278.692179,4625.83428,4597.72,28.11428,False,False,ROLLING_CHANNEL_LEVEL_RESIDUAL,superset_base_channel_original_median,47.577911,4600.160764,4574.22,25.940764,False,False,ROLLING_SOURCE_LEVEL_RESIDUAL,superset_base_source_original_mean,55.47534,4578.910526,4549.19,29.720526,False,False,ROLLING_LEVEL_RESIDUAL,superset_base_level_superset_mean,47.985416,4558.9425,4516.94,42.0025,False,False,ROLLING_LEVEL_RESIDUAL,superset_base_level_superset_median,47.653512,28.917403,31.444517,0.0,0.0,2026-01-14,RANGE_COMPRESSED_0_60,CLOSE_POS_UPPER_THIRD,ROWS_SPARSE_1_8,4626.39,PREV_CLOSE_PROXY,,NEUTRAL
2026-01-16,True,True,237.401356,4614.921645,4618.64,3.718355,False,True,ROLLING_CHANNEL_LEVEL_RESIDUAL,superset_base_channel_original_mean,37.485284,4591.842276,4591.17,0.672276,True,True,ROLLING_SOURCE_LEVEL_RESIDUAL,superset_base_source_original_mean,45.820055,4570.365896,4566.81,3.555896,False,True,ROLLING_LEVEL_RESIDUAL,superset_base_level_superset_mean,38.02712,4551.326875,4541.12,10.206875,False,False,ROLLING_LEVEL_RESIDUAL,superset_base_level_superset_median,36.068897,3.637125,4.53835,25.0,75.0,2026-01-15,RANGE_COMPRESSED_0_60,CLOSE_POS_UPPER_THIRD,ROWS_SPARSE_1_8,4615.76,PREV_CLOSE_PROXY,,NEUTRAL
2026-01-19,True,True,303.368174,4599.657894,4615.0,15.342106,False,False,ROLLING_LEVEL_RESIDUAL,superset_base_level_superset_mean,54.539458,4591.360606,4592.49,1.129394,True,True,ROLLING_RANGE_CLOSE_LEVEL_RESIDUAL,superset_base_range_close_superset_mean,57.944236,4569.971655,4569.99,0.018345,True,True,ROLLING_RANGE_CLOSE_LEVEL_RESIDUAL,superset_base_range_close_superset_median,55.235848,4537.3025,4546.84,9.5375,False,False,ROLLING_RANGE_CLOSE_LEVEL_RESIDUAL,superset_base_range_close_superset_recent20_median,55.648632,5.333447,6.506836,50.0,50.0,2026-01-16,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_SPARSE_1_8,4595.66,PREV_CLOSE_PROXY,,NEUTRAL
2026-01-20,True,True,291.297268,4698.191213,4696.99,1.201213,True,True,ROLLING_RANGE_CLOSE_LEVEL_RESIDUAL,superset_base_range_close_superset_mean,49.273792,4682.65471,4677.12,5.53471,False,False,ROLLING_RANGE_CLOSE_LEVEL_RESIDUAL,superset_base_range_close_superset_mean,55.049013,4658.8675,4655.27,3.5975,False,True,ROLLING_RANGE_CLOSE_LEVEL_RESIDUAL,superset_base_range_close_superset_median,54.490407,4638.5625,4633.67,4.8925,False,True,ROLLING_REGIME_LEVEL_RESIDUAL,superset_base_regime_superset_recent20_median,52.484056,4.245,3.806481,25.0,75.0,2026-01-19,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,4670.86,PREV_CLOSE_PROXY,,NEUTRAL
2026-01-21,True,True,310.626883,4732.892413,4856.21,123.317587,False,False,ROLLING_RANGE_CLOSE_LEVEL_RESIDUAL,superset_base_range_close_superset_mean,54.573029,4714.841597,4833.04,118.198403,False,False,ROLLING_RANGE_CLOSE_LEVEL_RESIDUAL,superset_base_range_close_superset_mean,59.650801,4687.47353,4812.42,124.94647,False,False,ROLLING_RANGE_CLOSE_LEVEL_RESIDUAL,superset_base_range_close_superset_median,57.493639,4660.84,4792.89,132.05,False,False,ROLLING_RANGE_CLOSE_LEVEL_RESIDUAL,superset_base_range_close_superset_median,58.909414,124.132029,124.628115,0.0,0.0,2026-01-20,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_EXTENDED_11_PLUS,4763.3,PREV_CLOSE_PROXY,,NEUTRAL
2026-01-22,True,False,-56.626667,4846.4725,4853.55,7.0775,False,False,ROLLING_REGIME_LEVEL_RESIDUAL,superset_base_regime_superset_recent12_median,42.088334,4811.811623,4828.22,16.408377,False,False,ROLLING_REGIME_LEVEL_RESIDUAL,superset_base_regime_superset_recent8_median,42.751309,4815.79715,4803.79,12.00715,False,False,ROLLING_REGIME_LEVEL_RESIDUAL,superset_base_regime_superset_recent8_median,41.594849,4778.09,4776.28,1.81,True,True,ROLLING_REGIME_LEVEL_RESIDUAL,superset_base_regime_superset_recent12_median,41.577016,9.542325,9.325757,25.0,25.0,2026-01-21,RANGE_WIDE_120_220,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,4831.03,PREV_CLOSE_PROXY,,NEUTRAL
2026-01-23,True,True,220.520159,4925.05,4918.05,7.0,False,False,ROLLING_LEVEL_RESIDUAL,superset_base_level_superset_median,39.594452,4895.2275,4895.71,0.4825,True,True,ROLLING_ROW_LEVEL_RESIDUAL,superset_base_rows_original_median,37.413253,4892.5875,4870.76,21.8275,False,False,ROLLING_ROW_LEVEL_RESIDUAL,superset_base_rows_original_median,30.442605,4867.830625,4847.66,20.170625,False,False,ROLLING_ROW_LEVEL_RESIDUAL,superset_base_rows_original_median,33.069849,13.585313,12.370156,25.0,25.0,2026-01-22,RANGE_WIDE_120_220,CLOSE_POS_UPPER_THIRD,ROWS_SPARSE_1_8,4936.06,PREV_CLOSE_PROXY,,NEUTRAL
2026-01-26,True,True,207.850693,5083.342594,5057.59,25.752594,False,False,ROLLING_LEVEL_RESIDUAL,superset_base_level_superset_mean,29.240868,5050.254166,5031.93,18.324166,False,False,ROLLING_LEVEL_RESIDUAL,superset_base_level_superset_median,35.544275,5034.546875,5007.82,26.726875,False,False,ROLLING_BASE_SUPERSET,EXPANDED_ORACLE_BETTER,36.373719,5019.170616,4984.24,34.930616,False,False,ROLLING_LEVEL_RESIDUAL,superset_base_level_expanded_mean,26.691831,26.239734,26.433563,0.0,0.0,2026-01-23,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_EXTENDED_11_PLUS,4987.98,PREV_CLOSE_PROXY,,NEUTRAL
2026-01-27,True,True,165.07029,5049.679394,5064.63,14.950606,False,False,ROLLING_LEVEL_RESIDUAL,superset_base_level_superset_mean,15.8484,5020.2075,5033.46,13.2525,False,False,ROLLING_BASE_SUPERSET,ORIGINAL_ORACLE_PRESERVED,22.864417,4988.29007,4998.75,10.45993,False,False,ROLLING_LEVEL_RESIDUAL,superset_base_level_superset_mean,24.210024,4959.820625,4958.82,1.000625,True,True,ROLLING_LEVEL_RESIDUAL,superset_base_level_superset_median,22.147449,11.856215,9.915915,25.0,25.0,2026-01-26,RANGE_WIDE_120_220,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,5008.17,PREV_CLOSE_PROXY,,NEUTRAL
2026-01-28,True,True,257.522867,5173.567063,5243.94,70.372937,False,False,ROLLING_ROW_LEVEL_RESIDUAL,superset_base_rows_original_mean,47.188813,5143.94,5212.86,68.92,False,False,ROLLING_ROW_LEVEL_RESIDUAL,superset_base_rows_original_median,52.130907,5140.365796,5180.87,40.504204,False,False,ROLLING_ROW_LEVEL_RESIDUAL,superset_base_rows_original_median,36.560911,5112.41875,5152.26,39.84125,False,False,ROLLING_ROW_LEVEL_RESIDUAL,superset_base_rows_original_median,41.642236,54.712102,54.909598,0.0,0.0,2026-01-27,RANGE_WIDE_120_220,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,5181.22,PREV_CLOSE_PROXY,,NEUTRAL
2026-01-29,True,True,201.960831,5307.417867,5354.75,47.332133,False,False,ROLLING_LEVEL_RESIDUAL,superset_base_level_superset_mean,27.32597,5274.06,5309.52,35.46,False,False,ROLLING_CHANNEL_LEVEL_RESIDUAL,superset_base_channel_superset_median,32.754397,5243.650074,5250.84,7.189926,False,False,ROLLING_LEVEL_RESIDUAL,superset_base_level_superset_mean,30.726442,5222.705625,5202.3,20.405625,False,False,ROLLING_LEVEL_RESIDUAL,superset_base_level_superset_median,31.154022,27.932813,27.596921,0.0,0.0,2026-01-28,RANGE_EXTREME_220_PLUS,CLOSE_POS_UPPER_THIRD,ROWS_SPARSE_1_8,5417.12,PREV_CLOSE_PROXY,,NEUTRAL
2026-01-30,True,True,213.14778,5479.864519,5502.93,23.065481,False,False,ROLLING_LEVEL_RESIDUAL,superset_base_level_superset_mean,27.048482,5403.0775,5453.11,50.0325,False,False,ROLLING_LEVEL_RESIDUAL,superset_base_level_superset_median,32.992786,5268.711012,5400.77,132.058988,False,False,ROLLING_LEVEL_RESIDUAL,superset_base_level_superset_mean,38.786233,5228.240625,5349.51,121.269375,False,False,ROLLING_ROW_LEVEL_RESIDUAL,superset_base_rows_original_median,34.320279,85.650937,81.606586,0.0,0.0,2026-01-29,RANGE_EXTREME_220_PLUS,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,5370.92,PREV_CLOSE_PROXY,,NEUTRAL
2026-02-02,True,True,106.875477,5088.899278,4926.32,162.579278,False,False,ROLLING_LEVEL_RESIDUAL,superset_base_level_superset_mean,10.520917,5054.785,4879.19,175.595,False,False,ROLLING_LEVEL_RESIDUAL,superset_base_level_superset_median,9.446199,4941.473079,4831.95,109.523079,False,False,ROLLING_BASE_SUPERSET,ORIGINAL_ORACLE_PRESERVED,5.429817,4877.7925,4780.49,97.3025,False,False,ROLLING_BASE_SUPERSET,ORIGINAL_ORACLE_PRESERVED,1.478544,136.051178,136.249964,0.0,0.0,2026-01-30,RANGE_EXTREME_220_PLUS,CLOSE_POS_LOWER_THIRD,ROWS_EXTENDED_11_PLUS,4885.18,PREV_CLOSE_PROXY,,NEUTRAL
2026-02-03,True,True,97.234623,4786.65,4884.57,97.92,False,False,ROLLING_BASE_SUPERSET,ORIGINAL_ORACLE_PRESERVED,-0.246516,4756.65,4848.53,91.88,False,False,ROLLING_BASE_SUPERSET,ORIGINAL_ORACLE_PRESERVED,6.729292,4692.705,4805.99,113.285,False,False,ROLLING_BASE_SUPERSET,ORIGINAL_ORACLE_PRESERVED,7.224097,4643.76,4768.25,124.49,False,False,ROLLING_BASE_SUPERSET,ORIGINAL_ORACLE_PRESERVED,3.52775,105.6025,106.89375,0.0,0.0,2026-02-02,RANGE_EXTREME_220_PLUS,CLOSE_POS_MIDDLE_THIRD,ROWS_EXTENDED_11_PLUS,4660.96,PREV_CLOSE_PROXY,,NEUTRAL
2026-02-04,True,True,124.724135,4937.27825,4996.14,58.86175,False,False,ROLLING_RANGE_LEVEL_RESIDUAL,superset_base_range_original_mean,11.533828,4902.30875,4948.43,46.12125,False,False,ROLLING_RANGE_LEVEL_RESIDUAL,superset_base_range_superset_median,12.327639,4781.599978,4900.2,118.600022,False,False,ROLLING_RANGE_LEVEL_RESIDUAL,superset_base_range_superset_median,15.586132,4725.555,4851.46,125.905,False,False,ROLLING_BASE_SUPERSET,ORIGINAL_ORACLE_PRESERVED,5.276536,88.730886,87.372006,0.0,0.0,2026-02-03,RANGE_EXTREME_220_PLUS,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,4946.72,PREV_CLOSE_PROXY,,NEUTRAL
2026-02-05,True,True,80.726861,5137.700625,4990.45,147.250625,False,False,ROLLING_RANGE_LEVEL_RESIDUAL,superset_base_range_original_median,6.487419,5134.634375,4944.86,189.774375,False,False,ROLLING_RANGE_LEVEL_RESIDUAL,superset_base_range_original_median,11.273713,5064.122587,4896.2,167.922587,False,False,ROLLING_RANGE_LEVEL_RESIDUAL,superset_base_range_superset_median,-4.580752,5031.385,4843.94,187.445,False,False,ROLLING_BASE_SUPERSET,ORIGINAL_ORACLE_PRESERVED,-12.453519,177.683793,173.098147,0.0,0.0,2026-02-04,RANGE_EXTREME_220_PLUS,CLOSE_POS_MIDDLE_THIRD,ROWS_EXTENDED_11_PLUS,4964.74,PREV_CLOSE_PROXY,,NEUTRAL
2026-02-06,True,True,-9.672632,4922.365893,4897.44,24.925893,False,False,ROLLING_RANGE_LEVEL_RESIDUAL,superset_base_range_original_mean,-19.714648,4876.79,4854.08,22.71,False,False,ROLLING_BASE_SUPERSET,ORIGINAL_ORACLE_PRESERVED,-23.273082,4803.305,4803.0,0.305,True,True,ROLLING_BASE_SUPERSET,ORIGINAL_ORACLE_PRESERVED,-21.897188,4792.8125,4746.79,46.0225,False,False,ROLLING_BASE_SUPERSET,ORIGINAL_ORACLE_PRESERVED,-24.787714,23.817946,23.490848,25.0,25.0,2026-02-05,RANGE_EXTREME_220_PLUS,CLOSE_POS_LOWER_THIRD,ROWS_EXTENDED_11_PLUS,4779.46,PREV_CLOSE_PROXY,,NEUTRAL
2026-02-09,True,True,104.650114,4980.291301,4956.67,23.621301,False,False,ROLLING_ROW_LEVEL_RESIDUAL,superset_base_rows_original_mean,4.624016,4931.506262,4905.52,25.986262,False,False,ROLLING_ROW_LEVEL_RESIDUAL,superset_base_rows_original_median,6.042133,4884.112148,4853.78,30.332148,False,False,ROLLING_LEVEL_RESIDUAL,superset_base_level_superset_mean,7.586994,4782.3925,4803.35,20.9575,False,False,ROLLING_RANGE_LEVEL_RESIDUAL,superset_base_range_superset_median,6.396971,24.803781,25.224303,0.0,0.0,2026-02-06,RANGE_EXTREME_220_PLUS,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,4965.74,PREV_CLOSE_PROXY,,NEUTRAL
2026-02-10,True,True,152.361177,5140.00125,5139.66,0.34125,True,True,ROLLING_LEVEL_RESIDUAL,superset_base_level_superset_median,20.007049,5120.00669,5081.07,38.93669,False,False,ROLLING_ROW_LEVEL_RESIDUAL,superset_base_rows_original_median,18.565837,5056.776948,5034.62,22.156948,False,False,ROLLING_LEVEL_RESIDUAL,superset_base_level_superset_mean,15.458186,5056.010625,4987.02,68.990625,False,False,ROLLING_LEVEL_RESIDUAL,superset_base_level_superset_median,18.330105,30.546819,32.606378,25.0,25.0,2026-02-09,RANGE_WIDE_120_220,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,5057.94,PREV_CLOSE_PROXY,,NEUTRAL
2026-02-11,True,True,255.48536,5078.89525,5075.63,3.26525,False,True,ROLLING_REGIME_LEVEL_RESIDUAL,superset_base_regime_original_mean,45.05511,5035.239595,5016.51,18.729595,False,False,ROLLING_REGIME_LEVEL_RESIDUAL,superset_base_regime_superset_recent8_median,45.303768,5017.26,4967.33,49.93,False,False,ROLLING_REGIME_LEVEL_RESIDUAL,original_base_regime_superset_q75,44.126395,4956.8275,4912.29,44.5375,False,False,ROLLING_REGIME_LEVEL_RESIDUAL,superset_base_regime_original_q25,41.000087,31.633547,29.115586,0.0,25.0,2026-02-10,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,5025.3,PREV_CLOSE_PROXY,,NEUTRAL
2026-02-12,True,True,207.191691,5122.415214,5117.76,4.655214,False,True,ROLLING_RANGE_CLOSE_LEVEL_RESIDUAL,original_base_range_close_superset_mean,35.49034,5069.523624,5075.63,6.106376,False,False,ROLLING_RANGE_CLOSE_LEVEL_RESIDUAL,superset_base_range_close_superset_mean,34.17128,5039.438125,5037.65,1.788125,True,True,ROLLING_RANGE_CLOSE_LEVEL_RESIDUAL,original_base_range_close_superset_recent20_median,28.053112,5004.806875,4999.12,5.686875,False,False,ROLLING_LEVEL_RESIDUAL,superset_base_level_superset_median,29.476959,5.171044,4.559147,25.0,50.0,2026-02-11,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_EXTENDED_11_PLUS,5084.24,PREV_CLOSE_PROXY,,NEUTRAL
