calibration_mode,calibrated_ordered_ladder_available,calibrated_ordered_ladder_valid,calibrated_ordered_combo_score,live_reference_price,live_reference_source,live_channel_state,live_channel_norm,calibrated_bracketed_by_L5_L6,calibrated_inside_L4_L7,L4_calibrated_cluster_rank,L4_cluster_mid,L4_cluster_min,L4_cluster_max,L4_cluster_width,L4_actual,L4_abs_error,L4_within_3,L4_within_5,L4_candidate_keys,L5_calibrated_cluster_rank,L5_cluster_mid,L5_cluster_min,L5_cluster_max,L5_cluster_width,L5_actual,L5_abs_error,L5_within_3,L5_within_5,L5_candidate_keys,L6_calibrated_cluster_rank,L6_cluster_mid,L6_cluster_min,L6_cluster_max,L6_cluster_width,L6_actual,L6_abs_error,L6_within_3,L6_within_5,L6_candidate_keys,L7_calibrated_cluster_rank,L7_cluster_mid,L7_cluster_min,L7_cluster_max,L7_cluster_width,L7_actual,L7_abs_error,L7_within_3,L7_within_5,L7_candidate_keys,calibrated_ordered_ladder_median_abs_error,calibrated_ordered_ladder_mean_abs_error,calibrated_ordered_ladder_pct_within_3,calibrated_ordered_ladder_pct_within_5,calibrated_ordered_ladder_total_width,calibrated_ordered_ladder_mean_rank,level_date,prev_date,range_bucket,close_position_bucket,rows_bucket
MODE_E_SPACING_PRESERVATION,True,True,402.657693,4543.48,PREV_CLOSE_PROXY,,NEUTRAL,True,True,1.0,4591.54,4591.54,4591.54,0.0,4639.2,47.66,False,False,green_box_quarter::green_box_2_25pct,2.0,4545.64,4542.79,4548.49,5.7,4599.33,53.69,False,False,green_box_midline::green_mid_1 | prior_range_fraction::prev_range_0.333333 | prior_range_fraction::prev_range_0.382,1.0,4525.915,4522.79,4529.04,6.25,4555.58,29.665,False,False,prior_range_fraction::prev_range_0.125 | green_box_quarter::green_box_1_25pct | red_box_quarter::red_box_2_25pct,1.0,4496.54,4496.54,4496.54,0.0,4521.25,24.71,False,False,red_box_quarter::red_box_2_75pct,38.6625,38.93125,0.0,0.0,11.95,1.25,2026-04-30,2026-04-29,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10
MODE_A_LIVE_PROXIMITY_HEAVY,True,True,341.683897,4621.76,PREV_CLOSE_PROXY,,NEUTRAL,True,True,1.0,4642.49,4642.49,4642.49,0.0,4640.24,2.25,True,True,green_box_midline::green_mid_2,1.0,4629.365,4625.305,4633.425,8.12,4599.79,29.575,False,False,green_box_quarter::green_box_2_25pct | red_box_quarter::red_box_1_25pct | prior_range_fraction::prev_range_0.875,1.0,4593.12,4590.935,4595.305,4.37,4556.84,36.28,False,False,green_box_quarter::green_box_1_75pct | prior_hlc::previous_mid | red_box_quarter::red_box_1_75pct,1.0,4566.25,4566.25,4566.25,0.0,4517.48,48.77,False,False,prior_range_fraction::prev_range_0.25,32.9275,29.21875,25.0,25.0,12.49,1.0,2026-05-01,2026-04-30,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10
MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,True,True,426.698412,4621.76,PREV_CLOSE_PROXY,,NEUTRAL,True,True,1.0,4642.49,4642.49,4642.49,0.0,4640.24,2.25,True,True,green_box_midline::green_mid_2,1.0,4629.365,4625.305,4633.425,8.12,4599.79,29.575,False,False,green_box_quarter::green_box_2_25pct | red_box_quarter::red_box_1_25pct | prior_range_fraction::prev_range_0.875,1.0,4593.12,4590.935,4595.305,4.37,4556.84,36.28,False,False,green_box_quarter::green_box_1_75pct | prior_hlc::previous_mid | red_box_quarter::red_box_1_75pct,1.0,4556.875,4552.815,4560.935,8.12,4517.48,39.395,False,False,prior_range_fraction::prev_range_0.125 | green_box_quarter::green_box_1_25pct | red_box_quarter::red_box_2_25pct,32.9275,26.875,25.0,25.0,20.61,1.0,2026-05-01,2026-04-30,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10
MODE_C_BALANCED,True,True,458.195103,4621.76,PREV_CLOSE_PROXY,,NEUTRAL,True,True,1.0,4629.675,4629.675,4629.675,0.0,4640.24,10.565,False,False,red_box_quarter::red_box_1_25pct,1.0,4629.365,4625.305,4633.425,8.12,4599.79,29.575,False,False,green_box_quarter::green_box_2_25pct | red_box_quarter::red_box_1_25pct | prior_range_fraction::prev_range_0.875,1.0,4593.12,4590.935,4595.305,4.37,4556.84,36.28,False,False,green_box_quarter::green_box_1_75pct | prior_hlc::previous_mid | red_box_quarter::red_box_1_75pct,1.0,4556.875,4552.815,4560.935,8.12,4517.48,39.395,False,False,prior_range_fraction::prev_range_0.125 | green_box_quarter::green_box_1_25pct | red_box_quarter::red_box_2_25pct,32.9275,28.95375,0.0,0.0,20.61,1.0,2026-05-01,2026-04-30,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10
MODE_D_NEAREST_VALID_LADDER,True,True,399.4832,4621.76,PREV_CLOSE_PROXY,,NEUTRAL,True,True,1.0,4642.49,4642.49,4642.49,0.0,4640.24,2.25,True,True,green_box_midline::green_mid_2,1.0,4629.365,4625.305,4633.425,8.12,4599.79,29.575,False,False,green_box_quarter::green_box_2_25pct | red_box_quarter::red_box_1_25pct | prior_range_fraction::prev_range_0.875,2.0,4611.761684,4611.033369,4612.49,1.456631,4556.84,54.921684,False,False,prior_range_fraction::prev_range_0.666667 | red_box_midline::red_mid_1,1.0,4566.25,4566.25,4566.25,0.0,4517.48,48.77,False,False,prior_range_fraction::prev_range_0.25,39.1725,33.879171,25.0,25.0,9.576631,1.25,2026-05-01,2026-04-30,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10
MODE_E_SPACING_PRESERVATION,True,True,418.325759,4621.76,PREV_CLOSE_PROXY,,NEUTRAL,True,True,1.0,4642.49,4642.49,4642.49,0.0,4640.24,2.25,True,True,green_box_midline::green_mid_2,1.0,4629.365,4625.305,4633.425,8.12,4599.79,29.575,False,False,green_box_quarter::green_box_2_25pct | red_box_quarter::red_box_1_25pct | prior_range_fraction::prev_range_0.875,1.0,4593.12,4590.935,4595.305,4.37,4556.84,36.28,False,False,green_box_quarter::green_box_1_75pct | prior_hlc::previous_mid | red_box_quarter::red_box_1_75pct,1.0,4556.875,4552.815,4560.935,8.12,4517.48,39.395,False,False,prior_range_fraction::prev_range_0.125 | green_box_quarter::green_box_1_25pct | red_box_quarter::red_box_2_25pct,32.9275,26.875,25.0,25.0,20.61,1.0,2026-05-01,2026-04-30,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10
MODE_A_LIVE_PROXIMITY_HEAVY,True,True,362.584396,4615.53,PREV_CLOSE_PROXY,,NEUTRAL,True,True,1.0,4642.8125,4641.55875,4644.06625,2.5075,4645.95,3.1375,False,True,green_box_quarter::green_box_2_25pct | red_box_quarter::red_box_1_25pct,1.0,4625.305,4625.305,4625.305,0.0,4606.0,19.305,False,False,green_box_edge::green_edge_1,1.0,4596.90323,4595.305,4598.50146,3.19646,4565.35,31.55323,False,False,red_box_edge::red_edge_1 | prior_range_fraction::prev_range_0.382,1.0,4579.05125,4579.05125,4579.05125,0.0,4522.79,56.26125,False,False,red_box_quarter::red_box_2_25pct,25.429115,27.564245,0.0,25.0,5.70396,1.0,2026-05-04,2026-05-01,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10
MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,True,True,444.398534,4615.53,PREV_CLOSE_PROXY,,NEUTRAL,True,True,1.0,4642.8125,4641.55875,4644.06625,2.5075,4645.95,3.1375,False,True,green_box_quarter::green_box_2_25pct | red_box_quarter::red_box_1_25pct,1.0,4625.305,4625.305,4625.305,0.0,4606.0,19.305,False,False,green_box_edge::green_edge_1,1.0,4596.90323,4595.305,4598.50146,3.19646,4565.35,31.55323,False,False,red_box_edge::red_edge_1 | prior_range_fraction::prev_range_0.382,1.0,4579.05125,4579.05125,4579.05125,0.0,4522.79,56.26125,False,False,red_box_quarter::red_box_2_25pct,25.429115,27.564245,0.0,25.0,5.70396,1.0,2026-05-04,2026-05-01,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10
MODE_C_BALANCED,True,True,483.570053,4615.53,PREV_CLOSE_PROXY,,NEUTRAL,True,True,1.0,4642.8125,4641.55875,4644.06625,2.5075,4645.95,3.1375,False,True,green_box_quarter::green_box_2_25pct | red_box_quarter::red_box_1_25pct,1.0,4625.305,4625.305,4625.305,0.0,4606.0,19.305,False,False,green_box_edge::green_edge_1,1.0,4596.90323,4595.305,4598.50146,3.19646,4565.35,31.55323,False,False,red_box_edge::red_edge_1 | prior_range_fraction::prev_range_0.382,1.0,4579.05125,4579.05125,4579.05125,0.0,4522.79,56.26125,False,False,red_box_quarter::red_box_2_25pct,25.429115,27.564245,0.0,25.0,5.70396,1.0,2026-05-04,2026-05-01,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10
MODE_D_NEAREST_VALID_LADDER,True,True,420.695418,4615.53,PREV_CLOSE_PROXY,,NEUTRAL,True,True,1.0,4657.8125,4657.8125,4657.8125,0.0,4645.95,11.8625,False,False,green_box_midline::green_mid_2,1.0,4625.305,4625.305,4625.305,0.0,4606.0,19.305,False,False,green_box_edge::green_edge_1,1.0,4596.90323,4595.305,4598.50146,3.19646,4565.35,31.55323,False,False,red_box_edge::red_edge_1 | prior_range_fraction::prev_range_0.382,1.0,4579.05125,4579.05125,4579.05125,0.0,4522.79,56.26125,False,False,red_box_quarter::red_box_2_25pct,25.429115,29.745495,0.0,0.0,3.19646,1.0,2026-05-04,2026-05-01,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10
MODE_E_SPACING_PRESERVATION,True,True,445.171574,4615.53,PREV_CLOSE_PROXY,,NEUTRAL,True,True,1.0,4642.8125,4641.55875,4644.06625,2.5075,4645.95,3.1375,False,True,green_box_quarter::green_box_2_25pct | red_box_quarter::red_box_1_25pct,1.0,4625.305,4625.305,4625.305,0.0,4606.0,19.305,False,False,green_box_edge::green_edge_1,1.0,4596.90323,4595.305,4598.50146,3.19646,4565.35,31.55323,False,False,red_box_edge::red_edge_1 | prior_range_fraction::prev_range_0.382,1.0,4579.05125,4579.05125,4579.05125,0.0,4522.79,56.26125,False,False,red_box_quarter::red_box_2_25pct,25.429115,27.564245,0.0,25.0,5.70396,1.0,2026-05-04,2026-05-01,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10
MODE_A_LIVE_PROXIMITY_HEAVY,True,True,168.572012,4523.73,PREV_CLOSE_PROXY,,NEUTRAL,True,True,2.0,4638.5,4638.5,4638.5,0.0,4636.32,2.18,True,True,prior_hlc::previous_high,2.0,4603.995,4603.995,4603.995,0.0,4598.4,5.595,False,False,prior_range_fraction::prev_range_0.75,1.0,4523.73,4523.73,4523.73,0.0,4558.99,35.26,False,False,prior_hlc::previous_close,1.0,4491.4825,4491.4825,4491.4825,0.0,4518.42,26.9375,False,False,red_box_quarter::red_box_2_75pct,16.26625,17.493125,25.0,25.0,0.0,1.5,2026-05-05,2026-05-04,RANGE_WIDE_120_220,CLOSE_POS_LOWER_THIRD,ROWS_EXTENDED_11_PLUS
MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,True,True,295.375257,4523.73,PREV_CLOSE_PROXY,,NEUTRAL,True,True,1.0,4638.5,4638.5,4638.5,0.0,4636.32,2.18,True,True,prior_hlc::previous_high,1.0,4603.995,4603.995,4603.995,0.0,4598.4,5.595,False,False,prior_range_fraction::prev_range_0.75,1.0,4523.73,4523.73,4523.73,0.0,4558.99,35.26,False,False,prior_hlc::previous_close,1.0,4491.4825,4491.4825,4491.4825,0.0,4518.42,26.9375,False,False,red_box_quarter::red_box_2_75pct,16.26625,17.493125,25.0,25.0,0.0,1.0,2026-05-05,2026-05-04,RANGE_WIDE_120_220,CLOSE_POS_LOWER_THIRD,ROWS_EXTENDED_11_PLUS
MODE_C_BALANCED,True,True,278.101446,4523.73,PREV_CLOSE_PROXY,,NEUTRAL,True,True,1.0,4638.5,4638.5,4638.5,0.0,4636.32,2.18,True,True,prior_hlc::previous_high,1.0,4603.995,4603.995,4603.995,0.0,4598.4,5.595,False,False,prior_range_fraction::prev_range_0.75,1.0,4523.73,4523.73,4523.73,0.0,4558.99,35.26,False,False,prior_hlc::previous_close,1.0,4491.4825,4491.4825,4491.4825,0.0,4518.42,26.9375,False,False,red_box_quarter::red_box_2_75pct,16.26625,17.493125,25.0,25.0,0.0,1.0,2026-05-05,2026-05-04,RANGE_WIDE_120_220,CLOSE_POS_LOWER_THIRD,ROWS_EXTENDED_11_PLUS
MODE_D_NEAREST_VALID_LADDER,True,True,204.742959,4523.73,PREV_CLOSE_PROXY,,NEUTRAL,True,True,2.0,4638.5,4638.5,4638.5,0.0,4636.32,2.18,True,True,prior_hlc::previous_high,2.0,4603.995,4603.995,4603.995,0.0,4598.4,5.595,False,False,prior_range_fraction::prev_range_0.75,1.0,4523.73,4523.73,4523.73,0.0,4558.99,35.26,False,False,prior_hlc::previous_close,1.0,4491.4825,4491.4825,4491.4825,0.0,4518.42,26.9375,False,False,red_box_quarter::red_box_2_75pct,16.26625,17.493125,25.0,25.0,0.0,1.5,2026-05-05,2026-05-04,RANGE_WIDE_120_220,CLOSE_POS_LOWER_THIRD,ROWS_EXTENDED_11_PLUS
MODE_E_SPACING_PRESERVATION,True,True,239.721911,4523.73,PREV_CLOSE_PROXY,,NEUTRAL,True,True,1.0,4638.5,4638.5,4638.5,0.0,4636.32,2.18,True,True,prior_hlc::previous_high,1.0,4603.995,4603.995,4603.995,0.0,4598.4,5.595,False,False,prior_range_fraction::prev_range_0.75,1.0,4523.73,4523.73,4523.73,0.0,4558.99,35.26,False,False,prior_hlc::previous_close,1.0,4491.4825,4491.4825,4491.4825,0.0,4518.42,26.9375,False,False,red_box_quarter::red_box_2_75pct,16.26625,17.493125,25.0,25.0,0.0,1.0,2026-05-05,2026-05-04,RANGE_WIDE_120_220,CLOSE_POS_LOWER_THIRD,ROWS_EXTENDED_11_PLUS
MODE_A_LIVE_PROXIMITY_HEAVY,True,True,384.571701,4557.19,PREV_CLOSE_PROXY,,NEUTRAL,True,True,1.0,4575.925,4573.8025,4578.0475,4.245,4644.75,68.825,False,False,red_box_quarter::red_box_1_25pct | green_box_quarter::green_box_2_25pct,1.0,4565.17,4565.17,4565.17,0.0,4601.04,35.87,False,False,green_box_edge::green_edge_1,1.0,4550.17,4550.17,4550.17,0.0,4556.82,6.65,False,False,prior_hlc::previous_mid,1.0,4522.2925,4522.2925,4522.2925,0.0,4510.42,11.8725,False,False,red_box_quarter::red_box_2_25pct,23.87125,30.804375,0.0,0.0,4.245,1.0,2026-05-06,2026-05-05,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10
MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,True,True,447.001338,4557.19,PREV_CLOSE_PROXY,,NEUTRAL,True,True,1.0,4575.925,4573.8025,4578.0475,4.245,4644.75,68.825,False,False,red_box_quarter::red_box_1_25pct | green_box_quarter::green_box_2_25pct,1.0,4565.17,4565.17,4565.17,0.0,4601.04,35.87,False,False,green_box_edge::green_edge_1,1.0,4550.17,4550.17,4550.17,0.0,4556.82,6.65,False,False,prior_hlc::previous_mid,1.0,4522.2925,4522.2925,4522.2925,0.0,4510.42,11.8725,False,False,red_box_quarter::red_box_2_25pct,23.87125,30.804375,0.0,0.0,4.245,1.0,2026-05-06,2026-05-05,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10
MODE_C_BALANCED,True,True,485.370075,4557.19,PREV_CLOSE_PROXY,,NEUTRAL,True,True,1.0,4575.925,4573.8025,4578.0475,4.245,4644.75,68.825,False,False,red_box_quarter::red_box_1_25pct | green_box_quarter::green_box_2_25pct,1.0,4565.17,4565.17,4565.17,0.0,4601.04,35.87,False,False,green_box_edge::green_edge_1,1.0,4550.17,4550.17,4550.17,0.0,4556.82,6.65,False,False,prior_hlc::previous_mid,1.0,4522.2925,4522.2925,4522.2925,0.0,4510.42,11.8725,False,False,red_box_quarter::red_box_2_25pct,23.87125,30.804375,0.0,0.0,4.245,1.0,2026-05-06,2026-05-05,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10
MODE_D_NEAREST_VALID_LADDER,True,True,442.446456,4557.19,PREV_CLOSE_PROXY,,NEUTRAL,True,True,1.0,4590.925,4590.925,4590.925,0.0,4644.75,53.825,False,False,green_box_midline::green_mid_2,1.0,4565.17,4565.17,4565.17,0.0,4601.04,35.87,False,False,green_box_edge::green_edge_1,1.0,4550.17,4550.17,4550.17,0.0,4556.82,6.65,False,False,prior_hlc::previous_mid,1.0,4522.2925,4522.2925,4522.2925,0.0,4510.42,11.8725,False,False,red_box_quarter::red_box_2_25pct,23.87125,27.054375,0.0,0.0,0.0,1.0,2026-05-06,2026-05-05,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10
MODE_E_SPACING_PRESERVATION,True,True,444.574994,4557.19,PREV_CLOSE_PROXY,,NEUTRAL,True,True,1.0,4575.925,4573.8025,4578.0475,4.245,4644.75,68.825,False,False,red_box_quarter::red_box_1_25pct | green_box_quarter::green_box_2_25pct,1.0,4565.17,4565.17,4565.17,0.0,4601.04,35.87,False,False,green_box_edge::green_edge_1,1.0,4550.17,4550.17,4550.17,0.0,4556.82,6.65,False,False,prior_hlc::previous_mid,1.0,4522.2925,4522.2925,4522.2925,0.0,4510.42,11.8725,False,False,red_box_quarter::red_box_2_25pct,23.87125,30.804375,0.0,0.0,4.245,1.0,2026-05-06,2026-05-05,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10
MODE_A_LIVE_PROXIMITY_HEAVY,True,True,290.175685,4690.84,PREV_CLOSE_PROXY,,NEUTRAL,True,True,1.0,4778.8975,4778.8975,4778.8975,0.0,4728.08,50.8175,False,False,green_box_quarter::green_box_3_25pct,1.0,4701.385,4701.385,4701.385,0.0,4678.95,22.435,False,False,green_box_midline::green_mid_2,1.0,4653.42,4653.42,4653.42,0.0,4638.72,14.7,False,False,prior_hlc::previous_pivot_hlc3,1.0,4623.8725,4623.8725,4623.8725,0.0,4599.88,23.9925,False,False,green_box_quarter::green_box_1_75pct,23.21375,27.98625,0.0,0.0,0.0,1.0,2026-05-07,2026-05-06,RANGE_WIDE_120_220,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10
MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,True,True,376.268819,4690.84,PREV_CLOSE_PROXY,,NEUTRAL,True,True,1.0,4778.8975,4778.8975,4778.8975,0.0,4728.08,50.8175,False,False,green_box_quarter::green_box_3_25pct,1.0,4701.385,4701.385,4701.385,0.0,4678.95,22.435,False,False,green_box_midline::green_mid_2,1.0,4653.42,4653.42,4653.42,0.0,4638.72,14.7,False,False,prior_hlc::previous_pivot_hlc3,1.0,4572.1975,4572.1975,4572.1975,0.0,4599.88,27.6825,False,False,green_box_quarter::green_box_1_25pct,25.05875,28.90875,0.0,0.0,0.0,1.0,2026-05-07,2026-05-06,RANGE_WIDE_120_220,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10
MODE_C_BALANCED,True,True,390.972977,4690.84,PREV_CLOSE_PROXY,,NEUTRAL,True,True,1.0,4778.8975,4778.8975,4778.8975,0.0,4728.08,50.8175,False,False,green_box_quarter::green_box_3_25pct,1.0,4701.385,4701.385,4701.385,0.0,4678.95,22.435,False,False,green_box_midline::green_mid_2,1.0,4653.42,4653.42,4653.42,0.0,4638.72,14.7,False,False,prior_hlc::previous_pivot_hlc3,1.0,4623.8725,4623.8725,4623.8725,0.0,4599.88,23.9925,False,False,green_box_quarter::green_box_1_75pct,23.21375,27.98625,0.0,0.0,0.0,1.0,2026-05-07,2026-05-06,RANGE_WIDE_120_220,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10
MODE_D_NEAREST_VALID_LADDER,True,True,351.963582,4690.84,PREV_CLOSE_PROXY,,NEUTRAL,True,True,1.0,4778.8975,4778.8975,4778.8975,0.0,4728.08,50.8175,False,False,green_box_quarter::green_box_3_25pct,1.0,4701.385,4701.385,4701.385,0.0,4678.95,22.435,False,False,green_box_midline::green_mid_2,2.0,4675.5475,4675.5475,4675.5475,0.0,4638.72,36.8275,False,False,green_box_quarter::green_box_2_25pct,1.0,4623.8725,4623.8725,4623.8725,0.0,4599.88,23.9925,False,False,green_box_quarter::green_box_1_75pct,30.41,33.518125,0.0,0.0,0.0,1.25,2026-05-07,2026-05-06,RANGE_WIDE_120_220,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10
MODE_E_SPACING_PRESERVATION,True,True,311.649189,4690.84,PREV_CLOSE_PROXY,,NEUTRAL,True,True,1.0,4778.8975,4778.8975,4778.8975,0.0,4728.08,50.8175,False,False,green_box_quarter::green_box_3_25pct,1.0,4701.385,4701.385,4701.385,0.0,4678.95,22.435,False,False,green_box_midline::green_mid_2,1.0,4653.42,4653.42,4653.42,0.0,4638.72,14.7,False,False,prior_hlc::previous_pivot_hlc3,1.0,4623.8725,4623.8725,4623.8725,0.0,4599.88,23.9925,False,False,green_box_quarter::green_box_1_75pct,23.21375,27.98625,0.0,0.0,0.0,1.0,2026-05-07,2026-05-06,RANGE_WIDE_120_220,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10
MODE_A_LIVE_PROXIMITY_HEAVY,True,True,318.301391,4687.08,PREV_CLOSE_PROXY,,NEUTRAL,False,True,1.0,4740.015,4740.015,4740.015,0.0,4730.4,9.615,False,False,green_box_edge::green_edge_1,2.0,4712.183737,4711.749973,4712.6175,0.867527,4682.05,30.133736,False,False,prior_range_fraction::prev_range_0.333333 | green_box_midline::green_mid_1,1.0,4697.04375,4695.16875,4698.91875,3.75,4635.49,61.55375,False,False,prior_range_fraction::prev_range_0.125 | red_box_quarter::red_box_2_25pct | green_box_quarter::green_box_1_25pct,1.0,4668.91875,4668.91875,4668.91875,0.0,4595.54,73.37875,False,False,red_box_quarter::red_box_2_75pct,45.843743,43.670309,0.0,0.0,4.617527,1.25,2026-05-08,2026-05-07,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10
MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,True,True,368.959777,4687.08,PREV_CLOSE_PROXY,,NEUTRAL,False,True,1.0,4740.015,4740.015,4740.015,0.0,4730.4,9.615,False,False,green_box_edge::green_edge_1,1.0,4712.183737,4711.749973,4712.6175,0.867527,4682.05,30.133736,False,False,prior_range_fraction::prev_range_0.333333 | green_box_midline::green_mid_1,1.0,4697.04375,4695.16875,4698.91875,3.75,4635.49,61.55375,False,False,prior_range_fraction::prev_range_0.125 | red_box_quarter::red_box_2_25pct | green_box_quarter::green_box_1_25pct,1.0,4600.425,4600.425,4600.425,0.0,4595.54,4.885,False,True,red_box_edge::red_edge_3,19.874368,26.546872,0.0,25.0,4.617527,1.0,2026-05-08,2026-05-07,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10
MODE_C_BALANCED,True,True,403.296067,4687.08,PREV_CLOSE_PROXY,,NEUTRAL,False,True,1.0,4740.015,4740.015,4740.015,0.0,4730.4,9.615,False,False,green_box_edge::green_edge_1,1.0,4712.183737,4711.749973,4712.6175,0.867527,4682.05,30.133736,False,False,prior_range_fraction::prev_range_0.333333 | green_box_midline::green_mid_1,1.0,4697.04375,4695.16875,4698.91875,3.75,4635.49,61.55375,False,False,prior_range_fraction::prev_range_0.125 | red_box_quarter::red_box_2_25pct | green_box_quarter::green_box_1_25pct,1.0,4668.91875,4668.91875,4668.91875,0.0,4595.54,73.37875,False,False,red_box_quarter::red_box_2_75pct,45.843743,43.670309,0.0,0.0,4.617527,1.0,2026-05-08,2026-05-07,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10
MODE_D_NEAREST_VALID_LADDER,True,True,348.685615,4687.08,PREV_CLOSE_PROXY,,NEUTRAL,False,True,1.0,4740.015,4740.015,4740.015,0.0,4730.4,9.615,False,False,green_box_edge::green_edge_1,2.0,4712.183737,4711.749973,4712.6175,0.867527,4682.05,30.133736,False,False,prior_range_fraction::prev_range_0.333333 | green_box_midline::green_mid_1,1.0,4697.04375,4695.16875,4698.91875,3.75,4635.49,61.55375,False,False,prior_range_fraction::prev_range_0.125 | red_box_quarter::red_box_2_25pct | green_box_quarter::green_box_1_25pct,1.0,4668.91875,4668.91875,4668.91875,0.0,4595.54,73.37875,False,False,red_box_quarter::red_box_2_75pct,45.843743,43.670309,0.0,0.0,4.617527,1.25,2026-05-08,2026-05-07,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10
MODE_E_SPACING_PRESERVATION,True,True,376.434214,4687.08,PREV_CLOSE_PROXY,,NEUTRAL,False,True,1.0,4740.015,4740.015,4740.015,0.0,4730.4,9.615,False,False,green_box_edge::green_edge_1,1.0,4712.183737,4711.749973,4712.6175,0.867527,4682.05,30.133736,False,False,prior_range_fraction::prev_range_0.333333 | green_box_midline::green_mid_1,1.0,4697.04375,4695.16875,4698.91875,3.75,4635.49,61.55375,False,False,prior_range_fraction::prev_range_0.125 | red_box_quarter::red_box_2_25pct | green_box_quarter::green_box_1_25pct,1.0,4668.91875,4668.91875,4668.91875,0.0,4595.54,73.37875,False,False,red_box_quarter::red_box_2_75pct,45.843743,43.670309,0.0,0.0,4.617527,1.0,2026-05-08,2026-05-07,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10
MODE_A_LIVE_PROXIMITY_HEAVY,True,True,384.09057,4715.62,PREV_CLOSE_PROXY,,NEUTRAL,True,True,2.0,4753.9325,4753.9325,4753.9325,0.0,4790.81,36.8775,False,False,green_box_midline::green_mid_2,1.0,4728.465,4728.465,4728.465,0.0,4756.62,28.155,False,False,green_box_edge::green_edge_1,1.0,4698.465,4698.465,4698.465,0.0,4721.87,23.405,False,False,red_box_edge::red_edge_1,1.0,4672.9975,4672.9975,4672.9975,0.0,4684.33,11.3325,False,False,red_box_midline::red_mid_2,25.78,24.9425,0.0,0.0,0.0,1.25,2026-05-11,2026-05-08,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10
MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,True,True,445.135197,4715.62,PREV_CLOSE_PROXY,,NEUTRAL,True,True,1.0,4738.9325,4736.66625,4741.19875,4.5325,4790.81,51.8775,False,False,red_box_quarter::red_box_1_25pct | green_box_quarter::green_box_2_25pct,1.0,4728.465,4728.465,4728.465,0.0,4756.62,28.155,False,False,green_box_edge::green_edge_1,1.0,4698.465,4698.465,4698.465,0.0,4721.87,23.405,False,False,red_box_edge::red_edge_1,1.0,4685.73125,4685.73125,4685.73125,0.0,4684.33,1.40125,True,True,red_box_quarter::red_box_2_25pct,25.78,26.209688,25.0,25.0,4.5325,1.0,2026-05-11,2026-05-08,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10
